Code,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
W330,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W330,"","",Aslt_algo_index,"",2,ICD-10
W332,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W332,"","",Aslt_algo_index,"",2,ICD-10
W333,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W333,"","",Aslt_algo_index,"",2,ICD-10
W334,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W334,"","",Aslt_algo_index,"",2,ICD-10
W335,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W335,"","",Aslt_algo_index,"",2,ICD-10
W336,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W336,"","",Aslt_algo_index,"",2,ICD-10
W337,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W337,"","",Aslt_algo_index,"",2,ICD-10
W338,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W338,"","",Aslt_algo_index,"",2,ICD-10
W339,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W339,"","",Aslt_algo_index,"",2,ICD-10
Y871,Sequelae of assault,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,Y871,"","",Aslt_algo_index,"",2,ICD-10
Z654,Victim of crime and terrorism,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,Z654,"","",Aslt_algo_index,"",2,ICD-10
Y060,By spouse or partner,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,Y060,"","","",1,2,ICD-10
Y070,By spouse or partner,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,Y070,"","","",1,2,ICD-10
T749,"Maltreatment syndrome, unspecified",mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T749,"","","",1,2,ICD-10
T74,Maltreatment syndromes,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T74,"","","",1,2,ICD-10
T740,Neglect or abandonment,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T740,"","","",1,2,ICD-10
T748,Other maltreatment syndromes,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T748,"","","",1,2,ICD-10
T741,Physical abuse,mIPV1,"Physical abuse, IPV","mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T741,"","","",1,2,ICD-10
T743,Psychological abuse,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T743,"","","",1,2,ICD-10
Z33,"Pregnant state, incidental",mIPV2,"Pregnant state, incidental",Mother assaulted + child protection recording or pregnant incident,mIPV,mIPV,Z33,45days,"",Aslt_algo_1,"",2,ICD-10
Y072,By acquaintance or friend,mIPV3,Parental intimate partner violence NOS,Suspected mIPV NOS,Suspected mIPV (susp. mIPV),mIPV,Y072,"","","",2,2,ICD-10
Y078,By other specified persons,mIPV3,Parental intimate partner violence NOS,Suspected mIPV NOS,Suspected mIPV (susp. mIPV),mIPV,Y078,"","","",2,2,ICD-10
Y079,By unspecified person,mIPV3,Parental intimate partner violence NOS,Suspected mIPV NOS,Suspected mIPV (susp. mIPV),mIPV,Y079,"","","",2,2,ICD-10
Y050,Sexual assault by bodily force,mIPV4,"Sexual abuse, IPV","Suspected mIPV, physical or sexual abuse",Suspected mIPV (susp. mIPV),mIPV,Y050,Home,"","","",2,ICD-10
Y059,Sexual assault by bodily force,mIPV4,"Sexual abuse, IPV","Suspected mIPV, physical or sexual abuse",Suspected mIPV (susp. mIPV),mIPV,Y059,Unspecified place,"","","",2,ICD-10
Z045,Examination and observation following other inflicted injury,mIPV4,"Physical abuse, IPV","Suspected mIPV, physical or sexual abuse",Suspected mIPV (susp. mIPV),mIPV,Z045,"","","","",2,ICD-10
T742,Sexual abuse,mIPV4,"Sexual abuse, IPV","Suspected mIPV, physical or sexual abuse",Suspected mIPV (susp. mIPV),mIPV,T742,"","","","",2,ICD-10
X997,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X997,Farm,"","","",2,ICD-10
Y000,Assault by blunt object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y000,Home,"","","",2,ICD-10
Y040,Assault by bodily force,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y040,Home,"","","",2,ICD-10
X920,Assault by drowning and submersion,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X920,Home,"","","",2,ICD-10
X960,Assault by explosive material,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X960,Home,"","","",2,ICD-10
X930,Assault by handgun discharge,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X930,Home,"","","",2,ICD-10
X910,"Assault by hanging, strangulation and suffocation",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X910,Home,"","","",2,ICD-10
X950,Assault by other and unspecified firearm discharge,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X950,Home,"","","",2,ICD-10
Y080,Assault by other specified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y080,Home,"","","",2,ICD-10
Y010,Assault by pushing from high place,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y010,Home,"","","",2,ICD-10
Y020,Assault by pushing or placing victim before moving object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y020,Home,"","","",2,ICD-10
X940,"Assault by rifle, shotgun and larger firearm discharge",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X940,Home,"","","",2,ICD-10
X990,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X990,Home,"","","",2,ICD-10
X970,"Assault by smoke, fire and flames",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X970,Home,"","","",2,ICD-10
Y090,Assault by unspecified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y090,Home,"","","",2,ICD-10
X996,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X996,Industrial and construction area,"","","",2,ICD-10
Y088,Assault by other specified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y088,Other specified places,"","","",2,ICD-10
X998,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X998,Other specified places,"","","",2,ICD-10
Y098,Assault by unspecified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y098,Other specified places,"","","",2,ICD-10
X991,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X991,Residential institution,"","","",2,ICD-10
X992,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X992,"School, other institution and public administrative area","","","",2,ICD-10
X993,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X993,Sports and athletics area,"","","",2,ICD-10
Y084,Assault by other specified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y084,Street and highway,"","","",2,ICD-10
X994,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X994,Street and highway,"","","",2,ICD-10
Y094,Assault by unspecified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y094,Street and highway,"","","",2,ICD-10
X995,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X995,Trade and service area,"","","",2,ICD-10
Y009,Assault by blunt object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y009,Unspecified place,"","","",2,ICD-10
Y049,Assault by bodily force,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y049,Unspecified place,"","","",2,ICD-10
X929,Assault by drowning and submersion,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X929,Unspecified place,"","","",2,ICD-10
X969,Assault by explosive material,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X969,Unspecified place,"","","",2,ICD-10
X939,Assault by handgun discharge,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X939,Unspecified place,"","","",2,ICD-10
X919,"Assault by hanging, strangulation and suffocation",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X919,Unspecified place,"","","",2,ICD-10
X959,Assault by other and unspecified firearm discharge,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X959,Unspecified place,"","","",2,ICD-10
Y089,Assault by other specified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y089,Unspecified place,"","","",2,ICD-10
Y019,Assault by pushing from high place,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y019,Unspecified place,"","","",2,ICD-10
Y029,Assault by pushing or placing victim before moving object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y029,Unspecified place,"","","",2,ICD-10
X949,"Assault by rifle, shotgun and larger firearm discharge",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X949,Unspecified place,"","","",2,ICD-10
X999,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X999,Unspecified place,"","","",2,ICD-10
X979,"Assault by smoke, fire and flames",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X979,Unspecified place,"","","",2,ICD-10
Y099,Assault by unspecified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y099,Unspecified place,"","","",2,ICD-10
X99,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X99,"","","","",2,ICD-10
Y871,Sequelae of assault,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y871,"","","","",2,ICD-10
Z654,Victim of crime and terrorism,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Z654,"","","","",2,ICD-10
Z762,Health supervision and care of other healthy infant and child,mIPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,Z762,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S301,Contusion of abdominal wall,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S301,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S500,Contusion of elbow,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S500,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S300,Contusion of lower back and pelvis,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S300,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S501,Contusion of other and unspecified parts of forearm,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S501,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S801,Contusion of other and unspecified parts of lower leg,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S801,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S701,Contusion of thigh,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S701,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
Z631,Problems in relationship with parents and in-laws,mIPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,Z631,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
Z630,Problems in relationship with spouse or partner,mIPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,Z630,"30pre/60post,days","",Aslt_algo_2,2,2,ICD-10
261,[X]Assault,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3...00,"","",Aslt_algo_index,"",2,read
14693,Homicide and injury purposely inflicted by other persons,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL...00,"","",Aslt_algo_index,"",2,read
3860,Assault by bite of human being,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLxy000,"","",Aslt_algo_index,"",2,read
48551,Suspected assault - allegation made,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,1JE..00,"","",Aslt_algo_index,"",2,read
3750,Sexual assault,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL01.11,"","",Aslt_algo_index,"",2,read
6227,[X]Stabbing,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3E..11,"","",Aslt_algo_index,"",2,read
24254,Homicide or assault by unarmed fight or brawl,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL00.00,"","",Aslt_algo_index,"",2,read
7380,[X]Attacked,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3...15,"","",Aslt_algo_index,"",2,read
11813,Stabbed in fight,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL64.00,"","",Aslt_algo_index,"",2,read
24187,Assault by unspecified means,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLxz.00,"","",Aslt_algo_index,"",2,read
5466,[X] Assault by fight,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3K..11,"","",Aslt_algo_index,"",2,read
8185,[X]Hit struck kicked twistd bitten/scratchd by anoth person,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U120.00,"","",Aslt_algo_index,"",2,read
9941,Assault by other means,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLx..00,"","",Aslt_algo_index,"",2,read
16091,Homicide or assault by rape,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL01.00,"","",Aslt_algo_index,"",2,read
27638,[X]Assault by bodily force,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3K..00,"","",Aslt_algo_index,"",2,read
44600,Assault by cutting and stabbing instruments,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL6..00,Residential institution,"",Aslt_algo_index,"",2,read
36338,[X]Sexual assault by bodily force,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3L..00,"","",Aslt_algo_index,"",2,read
26175,[V]Victim of torture,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,ZV4J800,"","",Aslt_algo_index,"",2,read
27551,Assault by means NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLxzz00,"","",Aslt_algo_index,"",2,read
25072,Assault by cutting or stabbing NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL6z.00,"","",Aslt_algo_index,"",2,read
25935,[X]Assault by sharp object,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3E..00,"","",Aslt_algo_index,"",2,read
28127,[X]Assault by unspecified means,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3z..00,Unspecified place,"",Aslt_algo_index,"",2,read
20530,Assault by other means NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLxyz00,"","",Aslt_algo_index,"",2,read
17300,[V]Victim of crime and terrorism,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,ZV4J600,"","",Aslt_algo_index,"",2,read
20956,"[X]Assault by bodily force, occurrence at home",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3K0.00,Home,"",Aslt_algo_index,"",2,read
23816,Homicidal stab of any part of body,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL62.00,"","",Aslt_algo_index,"",2,read
24605,Cut in fight,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL63.00,"","",Aslt_algo_index,"",2,read
24652,Assault by striking by blunt object,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLx2000,"","",Aslt_algo_index,"",2,read
20671,"[X]Assault by bodily force, occurrence on street / highway",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3K4.00,"","",Aslt_algo_index,"",2,read
33750,"[X]Assault by bodily force, occurrence at unspecified place",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3Kz.00,Unspecified place,"",Aslt_algo_index,"",2,read
25766,Assault by other specified means,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLxy.00,"","",Aslt_algo_index,"",2,read
25267,Assault by strangulation,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL32.00,"","",Aslt_algo_index,"",2,read
44292,[X]Assault by unspecified means occurrn at unspecif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3zz.00,Unspecified place,"",Aslt_algo_index,"",2,read
31691,[X]Murder,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3...13,"","",Aslt_algo_index,"",2,read
21188,Assault by arson,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLx0000,"","",Aslt_algo_index,"",2,read
27847,Assault by shotgun,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL51.00,"","",Aslt_algo_index,"",2,read
25608,[X]Assault by blunt object,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3F..00,"","",Aslt_algo_index,"",2,read
43137,"Homicide and assault by fight, brawl and rape",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL0..00,"","",Aslt_algo_index,"",2,read
31817,[X]Personality change after torture,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,Eu62015,"","",Aslt_algo_index,"",2,read
43197,[X]Hit strck kick twst bit/scr prs sch oth inst/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U120200,"","",Aslt_algo_index,"",2,read
51354,[X]Assault by handgun discharge,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U38..00,"","",Aslt_algo_index,"",2,read
16918,Murder attempt NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLxz300,"","",Aslt_algo_index,"",2,read
48286,Assault by striking by blunt or thrown object,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLx2.00,"","",Aslt_algo_index,"",2,read
48811,[X]Sexual assault by bodily force occurrn unspecified place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3Lz.00,Unspecified place,"",Aslt_algo_index,"",2,read
28916,[X]Intentionally shot with handgun,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U38..11,"","",Aslt_algo_index,"",2,read
24575,"[X]Sexual assault by bodily force, occurrence at home",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3L0.00,Home,"",Aslt_algo_index,"",2,read
24644,[X]Strangled,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U36..11,"","",Aslt_algo_index,"",2,read
60516,"[X]Assault by sharp object, occurrence at unspecified place",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3Ez.00,Unspecified place,"",Aslt_algo_index,"",2,read
49354,[X]Assault by other specified means,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3y..00,"","",Aslt_algo_index,"",2,read
34710,Deliberate shooting NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL5x.00,"","",Aslt_algo_index,"",2,read
36705,"[X]Assault - gun, handgun",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U38..12,"","",Aslt_algo_index,"",2,read
27974,[X]Assault by bodily force occurrn at other specified place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3Ky.00,"","",Aslt_algo_index,"",2,read
28298,[X]Assault by bodily force occurrn sch oth ins/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3K2.00,"","",Aslt_algo_index,"",2,read
28420,[X]Homicide,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3...12,"","",Aslt_algo_index,"",2,read
38049,Murder successful NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLxz400,"","",Aslt_algo_index,"",2,read
38755,"Homicide or assault by fight, brawl or rape NOS",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL0z.00,"","",Aslt_algo_index,"",2,read
31939,[X]Intentionally shot with shotgun,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U39..11,"","",Aslt_algo_index,"",2,read
24565,[X]Struck by thrown projected or falling object,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U110.00,"","",Aslt_algo_index,"",2,read
41570,"[X]Assault by sharp object, occurrence at home",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3E0.00,Home,"",Aslt_algo_index,"",2,read
106967,Victim of human trafficking,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,14XF.00,"","",Aslt_algo_index,"",2,read
68993,"[X]Assault by blunt object, occurrence at unspecified place",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3Fz.00,Unspecified place,"",Aslt_algo_index,"",2,read
44610,[X]Striking against or struck by other objects,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U112.00,"","",Aslt_algo_index,"",2,read
28336,Assault by striking by blunt or thrown object NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLx2z00,"","",Aslt_algo_index,"",2,read
