medcode,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,readcode_gemscript,Severity,cut_off,scale,Reference_std,individual,system
X960,Assault by explosive material,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Home,"","","",2,ICD-10
X930,Assault by handgun discharge,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Home,"","","",2,ICD-10
X910,"Assault by hanging, strangulation and suffocation",mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Home,"","","",2,ICD-10
X950,Assault by other and unspecified firearm discharge,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Home,"","","",2,ICD-10
Y080,Assault by other specified means,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Home,"","","",2,ICD-10
Y010,Assault by pushing from high place,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Home,"","","",2,ICD-10
Y020,Assault by pushing or placing victim before moving object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Home,"","","",2,ICD-10
X940,"Assault by rifle, shotgun and larger firearm discharge",mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Home,"","","",2,ICD-10
X990,Assault by sharp object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Home,"","","",2,ICD-10
X970,"Assault by smoke, fire and flames",mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Home,"","","",2,ICD-10
Y090,Assault by unspecified means,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Home,"","","",2,ICD-10
X996,Assault by sharp object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Industrial and construction area,"","","",2,ICD-10
Y088,Assault by other specified means,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Other specified places,"","","",2,ICD-10
X998,Assault by sharp object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Other specified places,"","","",2,ICD-10
Y098,Assault by unspecified means,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Other specified places,"","","",2,ICD-10
X991,Assault by sharp object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Residential institution,"","","",2,ICD-10
X992,Assault by sharp object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"","School, other institution and public administrative area","","","",2,ICD-10
X993,Assault by sharp object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Sports and athletics area,"","","",2,ICD-10
Y084,Assault by other specified means,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Street and highway,"","","",2,ICD-10
X994,Assault by sharp object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Street and highway,"","","",2,ICD-10
Y094,Assault by unspecified means,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Street and highway,"","","",2,ICD-10
X995,Assault by sharp object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Trade and service area,"","","",2,ICD-10
Y009,Assault by blunt object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
Y049,Assault by bodily force,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
X929,Assault by drowning and submersion,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
X969,Assault by explosive material,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
X939,Assault by handgun discharge,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
X919,"Assault by hanging, strangulation and suffocation",mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
X959,Assault by other and unspecified firearm discharge,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
Y089,Assault by other specified means,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
Y019,Assault by pushing from high place,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
Y029,Assault by pushing or placing victim before moving object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
X949,"Assault by rifle, shotgun and larger firearm discharge",mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
X999,Assault by sharp object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
X979,"Assault by smoke, fire and flames",mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
Y099,Assault by unspecified means,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"",Unspecified place,"","","",2,ICD-10
X99,Assault by sharp object,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"","","","","",2,ICD-10
Y871,Sequelae of assault,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"","","","","",2,ICD-10
Z654,Victim of crime and terrorism,mIPV5,Assault NOS (IV),Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,"","","","","",2,ICD-10
Z762,Health supervision and care of other healthy infant and child,mIPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,"","30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S301,Contusion of abdominal wall,mIPV6,"Lacerations, scars and abrasions - Bruising and contusions",Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,"","30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S500,Contusion of elbow,mIPV6,"Lacerations, scars and abrasions - Bruising and contusions",Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,"","30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S300,Contusion of lower back and pelvis,mIPV6,"Lacerations, scars and abrasions - Bruising and contusions",Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,"","30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S501,Contusion of other and unspecified parts of forearm,mIPV6,"Lacerations, scars and abrasions - Bruising and contusions",Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,"","30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S801,Contusion of other and unspecified parts of lower leg,mIPV6,"Lacerations, scars and abrasions - Bruising and contusions",Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,"","30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S701,Contusion of thigh,mIPV6,"Lacerations, scars and abrasions - Bruising and contusions",Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,"","30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
Z631,Problems in relationship with parents and in-laws,mIPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,"","30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
Z630,Problems in relationship with spouse or partner,mIPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,"","30pre/60post,days","",Aslt_algo_2,2,2,ICD-10
F340,Cyclothymia,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F32,Depressive episode,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F329,"Depressive episode, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F341,Dysthymia,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F320,Mild depressive episode,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F321,Moderate depressive episode,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F063,Organic mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F328,Other depressive episodes,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F38,Other mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F348,Other persistent mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F338,Other recurrent depressive disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F381,Other recurrent mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F380,Other single mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F388,Other specified mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F349,"Persistent mood [affective] disorder, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F34,Persistent mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F33,Recurrent depressive disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F330,"Recurrent depressive disorder, current episode mild",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F331,"Recurrent depressive disorder, current episode moderate",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F333,"Recurrent depressive disorder, current episode severe with psychotic symptoms",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F332,"Recurrent depressive disorder, current episode severe without psychotic symptoms",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F334,"Recurrent depressive disorder, currently in remission",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F339,"Recurrent depressive disorder, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F323,Severe depressive episode with psychotic symptoms,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F322,Severe depressive episode without psychotic symptoms,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F39,Unspecified mood [affective] disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F53,"Mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,"","","","","",2,ICD-10
F530,"Mild mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,"","","","","",2,ICD-10
F538,"Other mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,"","","","","",2,ICD-10
F539,"Puerperal mental disorder, unspecified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,"","","","","",2,ICD-10
F531,"Severe mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,"","","","","",2,ICD-10
R630,Anorexia,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,ICD-10
F500,Anorexia nervosa,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,ICD-10
F501,Atypical anorexia nervosa,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,ICD-10
F503,Atypical bulimia nervosa,mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
F502,Bulimia nervosa,mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
F503,Atypical bulimia nervosa,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
F509,"Eating disorder, unspecified",mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
F50,Eating disorders,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
F982,Feeding disorder of infancy and childhood,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
F508,Other eating disorders,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
F504,Overeating associated with other psychological disturbances,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
F983,Pica of infancy and childhood,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
F505,Vomiting associated with other psychological disturbances,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
F239,"Acute and transient psychotic disorder, unspecified",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F23,Acute and transient psychotic disorders,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F231,Acute polymorphic psychotic disorder with symptoms of schizophrenia,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F230,Acute polymorphic psychotic disorder without symptoms of schizophrenia,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F232,Acute schizophrenia-like psychotic disorder,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F202,Catatonic schizophrenia,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F050,"Delirium not superimposed on dementia, so described",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F051,Delirium superimposed on dementia,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F05,"Delirium, not induced by alcohol and other psychoactive substances",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F059,"Delirium, unspecified",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F220,Delusional disorder,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F201,Hebephrenic schizophrenia,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F300,Hypomania,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F24,Induced delusional disorder,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F302,Mania with psychotic symptoms,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F301,Mania without psychotic symptoms,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F30,Manic episode,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F309,"Manic episode, unspecified",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F04,"Organic amnesic syndrome, not induced by alcohol and other psychoactive substances",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F061,Organic catatonic disorder,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F062,Organic delusional [schizophrenia-like] disorder,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F065,Organic dissociative disorder,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F066,Organic emotionally labile [asthenic] disorder,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F060,Organic hallucinosis,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F238,Other acute and transient psychotic disorders,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F233,Other acute predominantly delusional psychotic disorders,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F058,Other delirium,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F308,Other manic episodes,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F28,Other nonorganic psychotic disorders,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F228,Other persistent delusional disorders,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F258,Other schizoaffective disorders,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F208,Other schizophrenia,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F200,Paranoid schizophrenia,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F229,"Persistent delusional disorder, unspecified",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F22,Persistent delusional disorders,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F204,Post-schizophrenic depression,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F205,Residual schizophrenia,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F251,"Schizoaffective disorder, depressive type",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F250,"Schizoaffective disorder, manic type",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F252,"Schizoaffective disorder, mixed type",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F259,"Schizoaffective disorder, unspecified",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F25,Schizoaffective disorders,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F20,Schizophrenia,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F209,"Schizophrenia, unspecified",mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F21,Schizotypal disorder,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F206,Simple schizophrenia,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F203,Undifferentiated schizophrenia,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
F29,Unspecified nonorganic psychosis,mMHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"",diagnostic,"","","",2,ICD-10
30,Repatriation from high security psychiatric hospital (1999-00 to 2006-07),mMHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"","","","","",2,HESAPC_DISDEST_OR_ADMISORC
48,"High security psychiatric hospital, Scotland (from 1999-2000)",mMHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"","","","","",2,HESAPC_DISDEST_OR_ADMISORC
49,NHS other hospital provider: high security psychiatric accommodation in an NHS hospital provider (NHS trust or NHS Foundation Trust),mMHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"","","","","",2,HESAPC_DISDEST_OR_ADMISORC
50,NHS other hospital provider: medium secure unit (1999-00 to 2006-07),mMHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"","","","","",2,HESAPC_DISDEST_OR_ADMISORC
53,NHS other hospital provider - ward for PATIENTS who are mentally ill or have learning disabilities,mMHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"","","","","",2,HESAPC_DISDEST_OR_ADMISORC
84,Non-NHS run hospital - medium secure unit,mMHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis & personality disorders,mMHPs,"","","","","",2,HESAPC_DISDEST_OR_ADMISORC
F31,Bipolar affective disorder,mMHP15,Bipolar,Bipolar disorders,Psychosis & personality disorders,mMHPs,"","","","","",2,ICD-10
F310,"Bipolar affective disorder, current episode hypomanic",mMHP15,Bipolar,Bipolar disorders,Psychosis & personality disorders,mMHPs,"","","","","",2,ICD-10
F312,"Bipolar affective disorder, current episode manic with psychotic symptoms",mMHP15,Bipolar,Bipolar disorders,Psychosis & personality disorders,mMHPs,"","","","","",2,ICD-10
F311,"Bipolar affective disorder, current episode manic without psychotic symptoms",mMHP15,Bipolar,Bipolar disorders,Psychosis & personality disorders,mMHPs,"","","","","",2,ICD-10
F313,"Bipolar affective disorder, current episode mild or moderate depression",mMHP15,Bipolar,Bipolar disorders,Psychosis & personality disorders,mMHPs,"","","","","",2,ICD-10
F316,"Bipolar affective disorder, current episode mixed",mMHP15,Bipolar,Bipolar disorders,Psychosis & personality disorders,mMHPs,"","","","","",2,ICD-10
F315,"Bipolar affective disorder, current episode severe depression with psychotic symptoms",mMHP15,Bipolar,Bipolar disorders,Psychosis & personality disorders,mMHPs,"","","","","",2,ICD-10
F314,"Bipolar affective disorder, current episode severe depression without psychotic symptoms",mMHP15,Bipolar,Bipolar disorders,Psychosis & personality disorders,mMHPs,"","","","","",2,ICD-10
F317,"Bipolar affective disorder, currently in remission",mMHP15,Bipolar,Bipolar disorders,Psychosis & personality disorders,mMHPs,"","","","","",2,ICD-10
F319,"Bipolar affective disorder, unspecified",mMHP15,Bipolar,Bipolar disorders,Psychosis & personality disorders,mMHPs,"","","","","",2,ICD-10
F318,Other bipolar affective disorders,mMHP15,Bipolar,Bipolar disorders,Psychosis & personality disorders,mMHPs,"","","","","",2,ICD-10
