Code,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
17855,Medical social worker,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,03A..14,"","","",1,3,read
30859,Under care of social services dept occupational therapist,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZL46300,"","","",1,3,read
64025,SSD ref furth soc serv assessm,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK3..00,"","","",1,1,read
57424,Social services care package procedure,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK6..00,"","","",1,3,read
54431,Psychiatric social worker,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,03AJ.00,"","","",1,3,read
100731,Referral to nurse complex case manager,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,8HlM.00,"","","",1,3,read
52404,Referred by social worker,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,9N67.00,"","","",1,3,read
21092,[V]Delayed discharge - social services,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZV63211,"","","",1,3,read
53208,'Section' exam - social worker,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,69F3.00,"","","",1,3,read
70931,Social case work NOS,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,8GBZ.00,"","","",1,3,read
108474,Provision of residential social services care package,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK63100,"","","",1,3,read
55293,Counselled by a social worker,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,6735.00,"","","",1,3,read
105427,Has Social Services care manager,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,9NgW.00,"","","",1,3,read
108473,Support from social services care manager,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK11.00,"","","",1,3,read
49888,Seen by SSD care manager,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZLB8.11,"","","",1,1,read
106664,Case closure by social worker,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,8HgM.00,"","","",1,3,read
43081,Medical social worker involved,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,8GB1.00,"","","",1,3,read
72573,Provision of social services community based care package,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK63200,"","","",1,3,read
49908,Seen by SSD duty staff,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZLB9.11,"","","",1,1,read
32733,Form 2 passed to social worker,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,9H42.00,"","","",1,3,read
59567,Form 3 passed to social worker,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,9H52.00,"","","",1,3,read
49944,Social services full assessment,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK42.00,"","","",1,3,read
93226,Social services care package review,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK62.00,"","","",1,3,read
105974,Has social care assessor,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,9Nga.00,"","","",1,3,read
56177,Form 4 passed to social worker,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,9H12.00,"","","",1,3,read
112416,111 contact disposition to Social Services,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,9N5G500,"","","",1,3,read
110713,Social services complex assessment,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK46.00,"","","",1,3,read
94338,Social services specialist assessment,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK43.00,"","","",1,3,read
110316,Agreeing on social services care plan,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK51.00,"","","",1,3,read
61384,Social services care package scheduled review,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK62100,"","","",1,3,read
100873,Social services client reassessment,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK41.00,"","","",1,3,read
110656,Negotiating social services care package,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK61.00,"","","",1,3,read
70889,Producing social services care plan,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK52.00,"","","",1,3,read
111955,Referral to Social Services declined,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,8IEt.00,"","","",1,3,read
101239,Social services financial assessment,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK44.00,"","","",1,3,read
106787,Social services needs assessment,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK4..11,"","","",1,3,read
109118,Social services professional support,CM4,Social service involved,Social service involved (incl. parental imprisonment/criminal activity),CM,CM,ZK1..11,"","","",1,3,read
6250,Fostering medical examination,CM5,Child in care,Child in care,CM,CM,6982.00,"","","",1,1,read
49681,Lives in care home,CM5,Child in care,Child in care,CM,CM,13FX.00,"","","",1,1,read
7214,Child in foster care,CM5,Child in care,Child in care,CM,CM,13IB000,"","","",1,1,read
44053,Examination for institution,CM5,Child in care,Child in care,CM,CM,699..00,"","","",1,1,read
31120,Child in need,CM5,Child in care,Child in care,CM,CM,13IS.00,"","","",1,1,read
104112,Looked after child,CM5,Child in care,Child in care,CM,CM,13IB100,"","","",1,1,read
13358,Lives with relatives,CM5,Child in care,Child in care,CM,CM,13FH.00,"","","",1,1,read
14811,Fostered,CM5,Child in care,Child in care,CM,CM,1338.00,"","","",1,1,read
101003,Home visit request by residential institution,CM5,Child in care,Child in care,CM,CM,9NFR.00,"","","",1,1,read
15214,Child in care,CM5,Child in care,Child in care,CM,CM,13IB.00,"","","",1,1,read
27968,Residential institution,CM5,Child in care,Child in care,CM,CM,13F7.00,"","","",1,1,read
19455,Foster care,CM5,Child in care,Child in care,CM,CM,8GE7.00,"","","",1,1,read
17782,Seen in institution,CM5,Child in care,Child in care,CM,CM,9N16.00,"","","",1,1,read
26048,Looked after child - Children (Scotland) Act 1995,CM5,Child in care,Child in care,CM,CM,13IV.00,"","","",1,1,read
85667,Child in care health assessment,CM5,Child in care,Child in care,CM,CM,38C0.00,"","","",1,1,read
1032,Is fostered,CM5,Child in care,Child in care,CM,CM,1338.11,"","","",1,1,read
94924,Child in need plan,CM5,Child in care,Child in care,CM,CM,8CM5.00,"","","",1,1,read
36418,[V]Person living alone,CM5,Child in care,Child in care,CM,CM,ZV60300,"","","",1,1,read
13361,Lives in warden controlled accommodation,CM5,Child in care,Child in care,CM,CM,13F4.11,"","","",1,1,read
23938,In care,CM5,Child in care,Child in care,CM,CM,13VJ.00,"","","",1,1,read
25761,Approved foster parent,CM5,Child in care,Child in care,CM,CM,133N.00,"","","",1,1,read
24494,[V]Institution resident,CM5,Child in care,Child in care,CM,CM,ZV60600,"","","",1,1,read
28711,Own child has been fostered,CM5,Child in care,Child in care,CM,CM,8GE7100,"","","",1,2,read
24898,Child no longer in need,CM5,Child in care,Child in care,CM,CM,13IT.00,"","","",1,1,read
15456,Child lives with grandparents,CM5,Child in care,Child in care,CM,CM,13IK.00,"","","",1,1,read
24770,Lost custody of children,CM5,Child in care,Child in care,CM,CM,13HM700,"","","",1,3,read
15416,Lives in a childrens home,CM5,Child in care,Child in care,CM,CM,13F7300,"","","",1,1,read
93681,Subject to interim care order under Children Act 1989,CM5,Child in care,Child in care,CM,CM,13Ij.00,"","","",1,1,read
93795,Subject to care order under Children Act 1989,CM5,Child in care,Child in care,CM,CM,13Ii.00,"","","",1,1,read
102781,Looked after child health assessment annual review,CM5,Child in care,Child in care,CM,CM,38C0200,"","","",1,1,read
51468,Parent is informal carer,CM5,Child in care,Child in care,CM,CM,918g.00,"","","",1,1,read
102706,Looked after child initial health assessment,CM5,Child in care,Child in care,CM,CM,38C0000,"","","",1,1,read
24833,O/E - state of care,CM5,Child in care,Child in care,CM,CM,22M..00,"","","",1,1,read
104154,No longer subject of looked after child arrangement,CM5,Child in care,Child in care,CM,CM,9NgF.00,"","","",1,1,read
89102,Child in care statutory review meeting,CM5,Child in care,Child in care,CM,CM,6A50.00,"","","",1,1,read
36924,Approved foster parent,CM5,Child in care,Child in care,CM,CM,ZU23300,"","","",1,1,read
16236,Fostering of child,CM5,Child in care,Child in care,CM,CM,13I9.00,"","","",1,1,read
103438,Looked after child health action plan completed,CM5,Child in care,Child in care,CM,CM,8CMH.00,"","","",1,1,read
104634,[V]Institution inhabitant health examination,CM5,Child in care,Child in care,CM,CM,ZV70512,"","","",1,1,read
40822,Lives with grandparents,CM5,Child in care,Child in care,CM,CM,ZU33700,"","","",1,1,read
31187,Orphan,CM5,Child in care,Child in care,CM,CM,133B.00,"","","",1,1,read
71950,Adoption and fostering procedures,CM5,Child in care,Child in care,CM,CM,Z31..00,"","","",1,1,read
39703,Boarded out child examination,CM5,Child in care,Child in care,CM,CM,9F1..00,"","","",1,1,read
95880,Lives with grandmother,CM5,Child in care,Child in care,CM,CM,13It.00,"","","",1,1,read
93637,Child lives with another relative,CM5,Child in care,Child in care,CM,CM,13Ic.00,"","","",1,1,read
98758,Previously lived in care home,CM5,Child in care,Child in care,CM,CM,13Zo.00,"","","",1,1,read
38766,Boarding out medical exam.,CM5,Child in care,Child in care,CM,CM,6983.00,"","","",1,1,read
43911,Lives with grandmother,CM5,Child in care,Child in care,CM,CM,ZU33900,"","","",1,1,read
30142,Institutionalised childhood,CM5,Child in care,Child in care,CM,CM,13IJ.00,"","","",1,1,read
100409,Subject to care order under section 20 of Children Act 1989,CM5,Child in care,Child in care,CM,CM,13Ii000,"","","",1,1,read
106559,Subject to care order under Children (Scotland) Act 1995,CM5,Child in care,Child in care,CM,CM,13Hn000,"","","",1,1,read
48186,Child into care examination,CM5,Child in care,Child in care,CM,CM,9F3..00,"","","",1,1,read
72367,Entry into accommodation,CM5,Child in care,Child in care,CM,CM,Z353111,"","","",1,1,read
41986,Exam. for institution NOS,CM5,Child in care,Child in care,CM,CM,699Z.00,"","","",1,1,read
102996,Looked after child health assessment 6 month review,CM5,Child in care,Child in care,CM,CM,38C0100,"","","",1,1,read
41353,Member of foster family,CM5,Child in care,Child in care,CM,CM,ZU23.00,"","","",1,1,read
24419,BAAF C/D-adopt:child report,CM5,Child in care,Child in care,CM,CM,9F6..00,"","","",1,1,read
43709,[V]Examination for admission to residential institutions,CM5,Child in care,Child in care,CM,CM,ZV70H00,"","","",1,1,read
41505,Patient in institution-perm.,CM5,Child in care,Child in care,CM,CM,9133.00,"","","",1,1,read
107579,Framework for Assessment of Children in Need and Families,CM5,Child in care,Child in care,CM,CM,38R..00,"","","",1,3,read
102643,Lives in non-institutional accommodation,CM5,Child in care,Child in care,CM,CM,13Fa.00,"","","",1,1,read
106685,Subject interim care order under Children (Scotland) Act 95,CM5,Child in care,Child in care,CM,CM,13Hn100,"","","",1,1,read
94931,Subject to supervision order under Children Act 1989,CM5,Child in care,Child in care,CM,CM,13Ih.00,"","","",1,1,read
32252,Breakdown in care,CM5,Child in care,Child in care,CM,CM,ZW7..11,"","","",1,1,read
101371,Sub to interim care order under section 38 Children Act 1989,CM5,Child in care,Child in care,CM,CM,13Ij000,"","","",1,1,read
94886,Subject to interim supervision order under Children Act 1989,CM5,Child in care,Child in care,CM,CM,13Il.00,"","","",1,1,read
24473,Child into care exam done,CM5,Child in care,Child in care,CM,CM,9F31.00,"","","",1,1,read
92929,Child lives with partner,CM5,Child in care,Child in care,CM,CM,13Ib.00,"","","",1,1,read
47609,"Place of accident or poisoning, residential institution",CM5,Child in care,Child in care,CM,CM,T77..00,"","","",1,1,read
109006,Child leaving care,CM5,Child in care,Child in care,CM,CM,13IB300,"","","",1,1,read
44988,"Member of foster family, short-term",CM5,Child in care,Child in care,CM,CM,ZU23100,"","","",1,1,read
60572,Child taken into care,CM5,Child in care,Child in care,CM,CM,Z353200,"","","",1,1,read
36664,"Member of foster family, long-term",CM5,Child in care,Child in care,CM,CM,ZU23200,"","","",1,1,read
107839,Looked after child annual dental health assessment completed,CM5,Child in care,Child in care,CM,CM,389E.00,"","","",1,1,read
94695,Child in care voluntarily,CM5,Child in care,Child in care,CM,CM,13Ik.00,"","","",1,1,read
110356,Subject of court care proceedings under Children Act 1989,CM5,Child in care,Child in care,CM,CM,9FB..00,"","","",1,1,read
100871,Subject to care order under section 31 of Children Act 1989,CM5,Child in care,Child in care,CM,CM,13Ii300,"","","",1,1,read
61888,Patient in institution-temp.,CM5,Child in care,Child in care,CM,CM,9145.00,"","","",1,1,read
60978,Fostering,CM5,Child in care,Child in care,CM,CM,Z312.00,"","","",1,1,read
97295,Child living with unrelated adult,CM5,Child in care,Child in care,CM,CM,13Iu.00,"","","",1,1,read
65956,Care: child into - exam admin,CM5,Child in care,Child in care,CM,CM,9F3..11,"","","",1,1,read
109264,Child in private foster care,CM5,Child in care,Child in care,CM,CM,13IB200,"","","",1,1,read
97138,Lives with grandfather,CM5,Child in care,Child in care,CM,CM,13Is.00,"","","",1,1,read
100206,Subject to care order under section 25 of Children Act 1989,CM5,Child in care,Child in care,CM,CM,13Ii200,"","","",1,1,read
61990,[V]Removal from home in childhood,CM5,Child in care,Child in care,CM,CM,ZV4G100,"","","",1,1,read
60701,[X]Institutional syndrome,CM5,Child in care,Child in care,CM,CM,Eu94212,"","","",1,1,read
60950,Child accommodated,CM5,Child in care,Child in care,CM,CM,Z353100,"","","",1,1,read
36905,Discharge to warden controlled accommodation,CM5,Child in care,Child in care,CM,CM,ZLG5100,"","","",1,1,read
100098,Subject to care order under section 21 of Children Act 1989,CM5,Child in care,Child in care,CM,CM,13Ii100,"","","",1,1,read
43393,Lives with grandfather,CM5,Child in care,Child in care,CM,CM,ZU33800,"","","",1,1,read
100488,Emergency protective order section 44 Children Act 1989,CM5,Child in care,Child in care,CM,CM,13Ij100,"","","",1,1,read
89867,[V]Institutional upbringing,CM5,Child in care,Child in care,CM,CM,ZV4FA00,"","","",1,1,read
109113,Legal status under Children (Scotland) Act 1995,CM5,Child in care,Child in care,CM,CM,13Hn.00,"","","",1,1,read
60962,Long-term fostering,CM5,Child in care,Child in care,CM,CM,Z312100,"","","",1,1,read
103203,"Attended Assessment, Care in Custody and Teamwork review",CM5,Child in care,Child in care,CM,CM,9NS4.00,"","","",1,1,read
104643,Looked after child sexual health risk assessment completed,CM5,Child in care,Child in care,CM,CM,38C0300,"","","",1,1,read
106206,Matching process for adoption / fostering,CM5,Child in care,Child in care,CM,CM,Z313.00,"","","",1,1,read
106498,Provision of accommodation,CM5,Child in care,Child in care,CM,CM,Z353.00,"","","",1,1,read
103751,Upbringing in commune,CM5,Child in care,Child in care,CM,CM,ZU27112,"","","",1,1,read
104795,Upbringing in communal living group,CM5,Child in care,Child in care,CM,CM,ZU27100,"","","",1,1,read
6628,Child at risk,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13IF.00,"","","",2,3,read
8905,Clinical conference,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,3872.00,"","","",2,1,read
3043,Child on 'at risk' register,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13IC.00,"","","",2,3,read
32823,Vulnerable child,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13IF.11,"","","",2,1,read
85093,Child is cause for concern,CM6,Child protection/safeguarding,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13If.00,"","","","",3,read
24595,Vulnerable child in family,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13IQ.00,"","","",2,3,read
93504,Family is cause for concern,CM6,Child protection/safeguarding,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13Ip.00,"","","","",3,read
32863,Significant event reviewed,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9g1..00,"","","",2,1,read
38935,Multi-professional risk assessment done,CM6,Child protection/safeguarding,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9Oh3.00,"","","","",1,read
99861,Under multi-agency care,CM6,Child protection/safeguarding,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9NNY.00,"","","","",1,read
51033,Significant event resolved,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9g2..00,"","","",2,1,read
101674,Common assessment framework for children and young people,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,38E..00,"","","",2,1,read
15810,Adult maltreatment syndrome NOS,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,SN56z00,"","","",2,1,read
32969,Child on 'at risk' regist NOS,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13ICZ00,"","","",2,3,read
53123,Significant,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9c40.00,"","","",2,1,read
105018,Child no longer safeguarding concern,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9NgB.00,"","","",2,1,read
103927,Child no longer cause for concern,CM6,Child protection/safeguarding,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,133d.00,"","","","",3,read
111519,Multi-agency case management review,CM6,Child protection/safeguarding,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,98G0.00,"","","","",1,read
110916,At risk of domestic violence,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13ZZ000,"","","",2,1,read
101862,Common Assessment Framework child yng people form completed,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,38E0.00,"","","",2,1,read
101404,Child at risk conf attend <1hr,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9F22.00,"","","",2,3,read
107954,CAF for children and young people process completed,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,38E1.00,"","","",2,1,read
60980,Multi-professional risk assessment default,CM6,Child protection/safeguarding,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9Oh4.00,"","","","",1,read
105174,Family no longer cause for concern,CM6,Child protection/safeguarding,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13WS.00,"","","","",3,read
101407,Child at risk conf attend >1hr,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9F21.00,"","","",2,3,read
110111,Generic Risk Indicators (Nat Risk Frwk Assess Child Yng Ppl),CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,38Qt.00,"","","",2,1,read
1781,Adopted,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,1337.00,"","","","",1,read
11501,Adoption medical examination,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,6981.00,"","","","",1,read
4159,Adoption of child,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13I8.00,"","","","",1,read
11915,Adoption,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,8GE8.00,"","","","",1,read
32910,FH: Not known - Adopted,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,12V0.00,"","","","",1,read
24195,Own child has been adopted,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13I8100,"","","","",2,read
10499,Adoption-adult applicant exam,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9F4..11,"","","","",1,read
25085,Request to adopt a child,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13I8000,"","","","",1,read
22587,[V]Adoption medical,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZV70311,"","","","",1,read
5348,Application to foster a child,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,8GE7000,"","","","",2,read
17572,BAAF Adult 1/2-adult adopt ex,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9F4..12,"","","","",1,read
60014,"FP22-adopted,re-reg.-new name",CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9231.00,"","","","",1,read
24369,BAAF Adult 1/2-adopt:appl rep,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9F4..00,"","","","",1,read
31337,Child for adoption,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,8GE8100,"","","","",1,read
28804,Adoption-report on child,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9F6..11,"","","","",1,read
15691,Lives alone needs housekeeper,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13F3100,"","","","",1,read
65033,Adopted child,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9d3D.00,"","","","",1,read
47577,Living with carer,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZW63100,"","","","",1,read
42470,Adoption-birth history report,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9F5..11,"","","","",1,read
43794,Member of adoptive family,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZU22.00,"","","","",1,read
57071,Post-adoption support,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,Z9M4.00,"","","","",1,read
106972,Lives with adoptive parents,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13IZ000,"","","","",1,read
62831,Under care of SSD occupational therapist,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZL46311,"","","","",1,read
94888,Adoption,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,Z311.00,"","","","",1,read
95349,Adopted son,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9d3E.00,"","","","",2,read
99221,Adopted daughter,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9d3F.00,"","","","",2,read
55785,Offspring leaves home,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13I5.00,"","","","",1,read
71076,BAAF B1/2-adopt:birth history,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9F5..00,"","","","",1,read
99031,Adoptive parent,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9d3A.00,"","","","",1,read
102111,Adoptive mother,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9d3C.00,"","","","",1,read
110584,Adoption panel assessment,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,Z323.00,"","","","",1,read
104040,Adoptive father,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9d3B.00,"","","","",1,read
101267,BAAF B2-fee to adopt agency,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9F58.00,"","","","",1,read
1123,In prison,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13HQ.00,"","","",2,2,read
26013,Prison sentence,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13HQ.12,"","","",2,2,read
21521,Prison record,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13H9.11,"","","",2,2,read
20034,Arrested in police custody,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13HQ.11,"","","",2,2,read
10269,Released from prison,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13H9.12,"","","","",2,read
104541,Police report received - no action required,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9Ei..00,"","","",2,2,read
23404,Criminal record,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13HN.00,"","","",2,2,read
16209,Police record,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13HN.11,"","","",2,2,read
28655,[V]Imprisonment,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZV62511,"","","","",2,read
21186,Charged with crime,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13HM000,"","","","",2,read
8678,Police medical examination,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,6993.00,"","","","",2,read
37738,Imprisonment record,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13H9.00,"","","","",2,read
29760,[V]Problems related to release from prison,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZV4J500,"","","","",2,read
24769,Husband in prison,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13I7100,"","","","",2,read
104403,Police report received - action required,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9Eh..00,"","","","",2,read
28956,Discharge to police custody,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZLG7.00,"","","",2,2,read
26256,[V]Convict in civil+criminal proceeds without imprisonment,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZV4J400,"","","","",2,read
18432,Crime victim counselling,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,Z49..00,"","","",2,2,read
16732,Legal intervention causing injury,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM...00,"","","","",2,read
39981,Imprisonment of family member,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13I7.00,"","","",2,3,read
47055,[V]Imprisonment and other incarceration,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZV62900,"","","","",2,read
52682,Prison medical examination,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,6992.00,"","","","",2,read
63158,Police request to attend NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9EPZ.00,"","","","",2,read
23969,"Injury due to legal intervention, cut NOS",CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM4x.00,"","","","",2,read
