code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
34896	[X]Other specified disorders of adult personality/behaviour	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
37289	Narcissistic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
40104	[X]Addictive personality	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
21338	[X]Paranoid personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
27794	[X]Unsocialised aggressive disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
27945	[X]Hysterical personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
38371	[X]Schizoid personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
45188	[X]Sociopathic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
30395	Anankastic personality	Personality disorder	Personality disorder	Personality disorder	Mental health problem				read	2
45543	[X]Pathological gambling	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
11731	[X]Pathological stealing	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
28227	Neurotic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
52465	[X]Anankastic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
27803	Eccentric personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
53901	[X]Childhood behavioural disorder NOS	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
26859	[X]Schizotypal personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
35914	Adjustment reaction with antisocial behaviour	Personality disorder	Personality disorder	Personality disorder	Mental health problem				read	2
46560	[X]Munchausen's by proxy	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
39777	[X]Unspecified disorder of adult personality and behaviour	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
23365	[V]Person feigning illness	Personality disorder	Personality disorder	Personality disorder	Mental health problem				read	2
60522	Histrionic personality disorder NOS	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
34456	Compulsive personality disorder NOS	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
43690	[X]Histrionic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
67130	Unspecified schizoid personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
48232	[X]Enduring personality change after catastrophic experience	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
32142	[X]Pathological fire-setting	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
38031	[X]Inadequate personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
29376	[V]Malingerer	Personality disorder	Personality disorder	Personality disorder	Mental health problem				read	2
20473	Pyromania	Personality disorder	Personality disorder	Personality disorder	Mental health problem				read	2
49779	[X]Immature personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
39353	[X]Intent product/feign of symptom/disab eith physical/psych	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
50188	[X]Specific personality disorders	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
48687	[X]Sensitive paranoid personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
38100	[X]Compulsive personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
49600	[X]Other specific personality disorders	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
15665	Adjustment reaction with disturbance of other emotion NOS	Personality disorder	Personality disorder	Personality disorder	Mental health problem				read	2
48796	Asthenic personality	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
37622	[X]Elaboration of physical symptoms for psychological reason	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
39919	[X]Multiple personality	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
43302	Multiple personality	Personality disorder	Personality disorder	Personality disorder	Mental health problem				read	2
35763	Passive-aggressive personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
49721	[X]Pathological personality NOS	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
56347	[X]Enduring personality change not attrib to brain damag/dis	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
58897	"[X]Habit and impulse disorder, unspecified"	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
25152	[X]Other habit and impulse disorders	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
59589	[X]Organic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
37531	[X]Enduring personality change after psychiatric illness	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
44242	Unspecified histrionic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
69945	Unstable self-image	Personality disorder	Personality disorder	Personality disorder	Mental health problem				read	2
52814	Malingerer	Personality disorder	Personality disorder	Personality disorder	Mental health problem				read	2
58693	[X]Explosive personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
31021	[X] Munchausens syndrome	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
50348	[X]Psychoneurotic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
33741	[X]Passive personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
39535	[X]Asthenic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
40057	Anancastic personality	Personality disorder	Personality disorder	Personality disorder	Mental health problem				read	2
107644	[X]Factitious disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
35268	[X]Other enduring personality changes	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
57567	[X]Character neurosis NOS	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
87000	"[X]Enduring personality change, unspecified"	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
43339	[X]Avoidant disorder childhood	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
53335	[X]Narcissistic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
51375	[X]Autistic psychopathy	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
55969	[X]Eccentric personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
59008	[X]Self defeating personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
46567	[X]Ganser's syndrome	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
53555	[X]Personality change aft prolong captiv+possib/being killed	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
56502	[X]Asocial personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
64838	[X]Other disorders of adult personality and behaviour	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
57440	[X]Personality change after concentration camp experiences	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
93492	[X]Organic pseudopsychopathic personality	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
65695	[X]Personality change after disasters	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
68042	Amoral personality	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
99428	[X]Affectionless psychopathy	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
44098	[V]Peregrinating patient	Personality disorder	Personality disorder	Personality disorder	Mental health problem				read	2
69000	[X]Querulant personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
69185	[X]Psychoinfantile personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
71250	[X]Pseudopsychopathic schizophrenia	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
71431	[X]Haltlose type personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
105029	[X]Amoral personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
111667	[X]Expansive paranoid personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			read	2
F632	Pathological stealing [kleptomania]	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F070	Organic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F071	Postencephalitic syndrome	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F072	Postconcussional syndrome	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F078	"Other organic personality and behavioural disorders due to brain disease, damage and dysfunction"	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F079	"Unspecified organic personality and behavioural disorder due to brain disease, damage and dysfunction"	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F60	Specific personality disorders	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F600	Paranoid personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F601	Schizoid personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F602	Dissocial personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F603	Emotionally unstable personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F604	Histrionic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F605	Anankastic personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F606	Anxious [avoidant] personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F607	Dependent personality disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F608	Other specific personality disorders	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F609	"Personality disorder, unspecified"	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F61	Mixed and other personality disorders	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F62	"Enduring personality changes, not attributable to brain damage and disease"	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F620	Enduring personality change after catastrophic experience	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F621	Enduring personality change after psychiatric illness	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F628	Other enduring personality changes	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F629	"Enduring personality change, unspecified"	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F63	Habit and impulse disorders	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F630	Pathological gambling	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F631	Pathological fire-setting [pyromania]	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F638	Other habit and impulse disorders	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F639	"Habit and impulse disorder, unspecified"	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F680	Elaboration of physical symptoms for psychological reasons	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F688	Other specified disorders of adult personality and behaviour	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F69	Unspecified disorder of adult personality and behaviour	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F681	"Intentional production or feigning of symptoms or disabilities, either physical or psychological [factitious disorder]"	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
F933	Sibling rivalry disorder	Personality disorder	Personality disorder	Personality disorder	Mental health problem	diagnostic			ICD-10	2
d_10292	LITHIUM 250 MG CAP	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_10809	Priadel 520mg/5ml liquid (Sanofi)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_10937	Lithium citrate 509mg/5ml oral solution	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_11491	Lithium citrate 520mg/5ml oral solution sugar free	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_12402	Camcolit 250 tablets (Essential Pharma Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_12403	Camcolit 400 modified-release tablets (Essential Pharma Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_12648	Lithium citrate 1.018g/5ml oral solution	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_13601	Lithium citrate 564mg modified-release tablets	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_13654	Litarex 564mg modified-release tablets (Actavis UK Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_1447	Lithium carbonate 400mg modified-release tablets	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_14954	Lithium carbonate 450mg modified-release tablets	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_15388	Phasal 300mg Tablet (Lagap)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_15660	LITHIUM 10.8 MMOLS/5MLS LIQ	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_16250	Lithonate 400mg modified-release tablets (Teva UK Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_22018	Li-Liquid 509mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_25344	Lithium carbonate 400mg Modified-release tablet (Approved Prescription Services Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_25345	Li-Liquid 1.018g/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_25396	LITHIUM CHLORIDE 400 MG SOL	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_3352	Liskonum 450mg modified-release tablets (Teofarma)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_3358	PRIADEL 800 MG TAB	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_3359	Priadel 200mg modified-release tablets (Sanofi)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_51401	Priadel 400mg modified-release tablets (Necessity Supplies Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_53459	Priadel 400mg modified-release tablets (DE Pharmaceuticals)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_56427	Lithium citrate 509mg/5ml oral solution (Cubic Pharmaceuticals Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_56435	Lithium carbonate 200mg/5ml oral suspension	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_63989	Lithium carbonate 400mg modified-release tablets (Niche Pharma Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_65296	Lithium carbonate 250mg tablets (A A H Pharmaceuticals Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_65301	Lithium carbonate 250mg tablets (Essential Pharma Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_65838	Lithium carbonate 400mg modified-release tablets (DE Pharmaceuticals)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_66248	Lithium carbonate 400mg modified-release tablets (Ennogen Healthcare Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_68292	Lithium carbonate 400mg modified-release tablets (AM Distributions (Yorkshire) Ltd)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_760	Lithium carbonate 200mg modified-release tablets	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_8041	Lithium carbonate 250mg tablets	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_872	Priadel 400mg modified-release tablets (Sanofi)	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_8827	Lithium carbonate 300mg Modified-release tablet	Antipsychotic medication NOS	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
34853	Adversereactiontohaloperidol	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
43507	XAdversereactiontohaloperidol	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
48676	Adversereactiontochlorpromazine	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
52994	Chlorpromazinepoisoning	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
53534	Adversereactiontoperphenazine	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
60201	Haloperidolpoisoning	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
91665	XAdversereactiontochlorpromazine	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
94754	Accidentalpoisoningbychlorpromazine	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
94878	Adversereactiontoflupentixol	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
96182	Adversereactiontopericyazine	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
107269	XAdversereactiontoflupentixol	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_10435	Haloperidol 10mg/ml Oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_10446	CHLORPROMAZINE HCl 50 MG TAB	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_10565	Haloperidol decanoate 50mg/1ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_11213	Haloperidol 2mg/5ml sugar free Oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_12050	HALOPERIDOL 100MG/ML 100 MG INJ	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_12137	CHLORPROMAZINE HCl 25 MG TAB	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_12195	Pericyazine 10mg/5ml oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_12224	Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_12387	Haloperidol 20mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_12544	CHLORPROMAZINE HCl 100 MG MIX	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_12707	Zuclopenthixol 2mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_13105	Haloperidol 2mg/ml Oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_13479	CHLORPROMAZINE 25 MG SUP	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_13600	Zuclopenthixol 25mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_13620	SULPIRIDE 500 MG TAB	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_14576	Zuclopenthixol acetate 50mg/ml oily injection	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_14839	Flupentixol 200mg/1ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_14966	Flupentixol 20mg/1ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_14987	Perphenazine 2mg/5ml oral solution sugar free	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_15472	Pericyazine 25mg tablet	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_15814	Haloperidol decanoate 100mg/1ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_17087	Perphenazine 5mg/ml injection	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_17221	CHLORPROMAZINE HCl 10 MG INJ	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_1733	Flupentixol decanoate 20mg/ml Injection	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_17379	Haloperidol 1.5mg/5ml sugar free Oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_18155	Flupentixol 50mg/0.5ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_18175	Flupentixol 100mg/1ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_19033	CHLORPROMAZINE HCl 50 MG INJ	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_19738	"MORPHINE,COCAINE & CHLORPROMAZINE MIX"	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_20061	PERPHENAZINE 8 MG TAB	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_2135	Sulpiride 200mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_2154	Chlorpromazine 100mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_2157	Perphenazine 4mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_22606	Chlorpromazine 25mg/1ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_22655	PERICYAZINE 2.5 MG ELI	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_2275	Flupentixol 500microgram tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_2276	Flupentixol 40mg/2ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_2419	Haloperidol 500microgram capsules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_24270	Zuclopenthixol acetate 50mg/1ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_247	CHLORPROMAZINE 50 MG INJ	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_2474	Chlorpromazine 10mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_25063	HALOPERIDOL 100mg/ml	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_25635	ZUCLOPENTHIXOL DIHYDROCHLORIDE	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_25909	Perphenazine 4mg/5ml Oral solution sugar free	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_2620	Haloperidol 1mg/ml Oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_2621	Haloperidol 5mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_28355	Zuclopenthixol decanoate 200mg/1ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_29972	PERICYAZINE	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_30346	CHLORPROMAZINE HCl 100 MG TAB	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_31171	Chlorpromazine 50mg tablets (A A H Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_31172	Chlorpromazine 50mg tablets (Teva UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
