Code,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
23327,Adolescent emancipation disorder,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E292100,diagnostic,"","","",2,read
15034,Psychogenic cardiovascular symptom NOS,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E262z00,diagnostic,"","","",2,read
108245,Anxiety screening using questions,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,6897000,"","",1,"",2,read
44586,[X]Psychogenic syncope,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu46y16,diagnostic,"","","",2,read
37089,[X]Psychogenic dyspareunia,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu52611,diagnostic,"","","",2,read
39747,[X]Trance and possession disorders,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu44300,diagnostic,"","","",2,read
90198,Reinduction to methadone maintenance therapy,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,8BE0.00,diagnostic,"","","",2,read
40311,Psychalgia,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E278.00,diagnostic,"","","",2,read
41615,Psychogenic aphonia,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E261500,diagnostic,"","","",2,read
40994,[X]Dissociative amnesia,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu44000,diagnostic,"","","",2,read
27588,[X]Hysteria,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu44.13,diagnostic,"","","",2,read
43316,[X]Psychogenic diarrhoea,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45317,diagnostic,"","","",2,read
29322,Compensation neurosis,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E201B00,symptom,"","","",2,read
41066,Depression anxiety stress scales stress score,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,388a.00,"",19,1,"",2,read
32632,[X]Da Costa's syndrome,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45312,diagnostic,"","","",2,read
36541,Mutism of childhood or adolescence,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E2D2211,symptom,"","","",2,read
50778,"Hypnotic or anxiolytic dependence, episodic",mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E241200,diagnostic,"","","",2,read
44212,Psychogenic musculoskeletal symptoms,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E260.00,diagnostic,"","","",2,read
41572,Hysteria unspecified,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E201000,diagnostic,"","","",2,read
33976,[X]Disinhibited attachment disorder of childhood,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu94200,diagnostic,"","","",2,read
42788,[X]Social neurosis,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu40112,"","","","",2,read
52161,[X]Conversion reaction,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu44.12,diagnostic,"","","",2,read
28302,Specific work inhibition,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E292312,diagnostic,"","","",2,read
35619,Childhood and adolescent overanxiousness disturbance,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E2D0000,symptom,"","","",2,read
102133,IAPT phobia scale - Cert situ becse fear particulr obj activ,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,38Du200,"",0,1,"",2,read
44269,[X]Cardiac neurosis,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45311,diagnostic,"","","",2,read
45205,Psychogenic backache,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E278200,diagnostic,"","","",2,read
71437,Psychogenic gastrointestinal tract symptom NOS,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E264z00,diagnostic,"","","",2,read
36040,[X]Somatoform pain disorder,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45414,diagnostic,"","","",2,read
55781,Psychogenic dysuria,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E265300,diagnostic,"","","",2,read
38521,[X]Psychogenic backache,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45412,diagnostic,"","","",2,read
44547,Psychogenic dysmenorrhea,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E265200,diagnostic,"","","",2,read
15035,Psychogenic musculoskeletal symptoms NOS,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E260z00,diagnostic,"","","",2,read
48561,Psychogenic paralysis,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E260000,diagnostic,"","","",2,read
88758,[X]Mixed dissociative [conversion] disorders,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu44700,diagnostic,"","","",2,read
12147,[X]Psychogenic aphonia,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu44411,diagnostic,"","","",2,read
24638,Ataxia - hysterical,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E201z12,diagnostic,"","","",2,read
56800,Psychogenic torticollis,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E260100,diagnostic,"","","",2,read
50106,Other specified neuroses or other mental disorders,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E2y..00,diagnostic,"","","",2,read
67898,[X]Phobic state NOS,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu40z12,diagnostic,"","","",2,read
59682,[X]Briquet's syndrome,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45012,diagnostic,"","","",2,read
53766,Psychogenic pain unspecified,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E278000,diagnostic,"","","",2,read
22117,Psychogenic stupor,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E13y000,diagnostic,"","","",2,read
46925,[X]Psychogenic dysmenorrhoea,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45y11,diagnostic,"","","",2,read
56034,Leeds scale for the self-assessment of anxiety & depression,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,ZRVM.00,"",7,1,"",2,read
50121,[X]Psychogenic deafness,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu44611,diagnostic,"","","",2,read
36009,[X]Psychogenic torticollis,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45y14,diagnostic,"","","",2,read
40066,Ganser's syndrome - hysterical,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E201z13,diagnostic,"","","",2,read
56026,Childhood and adolescent fearfulness disturbance,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E2D0100,symptom,"","","",2,read
47367,[X]Dhat syndrome,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu46y12,diagnostic,"","","",2,read
47698,[X]Psychogenic flatulence,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45320,diagnostic,"","","",2,read
43050,Other neurotic disorder NOS,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E20yz00,diagnostic,"","","",2,read
28090,[X]Other neurotic disorders,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu46.00,diagnostic,"","","",2,read
53122,[X]Psychogenic dysuria,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45319,diagnostic,"","","",2,read
39518,Other occupational neurosis,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E20y200,symptom,"","","",2,read
63259,[X]Gastric neurosis,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45313,diagnostic,"","","",2,read
46399,"Astasia - abasia, hysterical",mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E201611,diagnostic,"","","",2,read
30961,Psychogenic cardiovascular disorder,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E262300,diagnostic,"","","",2,read
62193,Specific academic or work inhibition,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E292300,diagnostic,"","","",2,read
62935,Recognising anxiety,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Z4I7100,symptom,"","","",2,read
56141,[X]Dissociative stupor,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu44200,diagnostic,"","","",2,read
44331,[X]Other specified neurotic disorders,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu46y00,diagnostic,"","","",2,read
47809,Psychogenic hiccough,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E261200,diagnostic,"","","",2,read
72171,Psychasthenic neurosis,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E20y300,symptom,"","","",2,read
53737,[X]Psychogenic hiccough,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45321,diagnostic,"","","",2,read
68259,[X]Psychogenic twilight state,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu44y14,diagnostic,"","","",2,read
62400,Other psychogenic malfunction,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E26y.00,diagnostic,"","","",2,read
54382,[X]Psychalgia,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45411,diagnostic,"","","",2,read
44739,Hysterical deafness,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E201200,diagnostic,"","","",2,read
67304,Specific academic or work inhibition,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E292311,diagnostic,"","","",2,read
61430,[X]Childhood overanxious disorder,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu93y12,diagnostic,"","","",2,read
96391,Other psychogenic malfunction NOS,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E26yz00,diagnostic,"","","",2,read
109558,Injects drugs subcutaneously,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,1V30.00,symptom,"","","",2,read
34664,Psychogenic respiratory symptom NOS,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E261z00,diagnostic,"","","",2,read
67965,[X]Acrophobia,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu40211,diagnostic,"","","",2,read
61753,[X]Psychasthenia,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu46y14,diagnostic,"","","",2,read
93067,[X]Psychogenic pylorospasm,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45325,diagnostic,"","","",2,read
63521,Antiphobic therapy,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,8G52.00,diagnostic,"","","",2,read
73547,Psychogenic genitourinary tract symptom NOS,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E265z00,diagnostic,"","","",2,read
72649,Zung's self-rating anxiety scale,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,ZRre.00,"",45,1,"",2,read
100116,[X]Briquet's disorder,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu46y11,diagnostic,"","","",2,read
50793,[X]Neurocirculatory asthenia,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45314,diagnostic,"","","",2,read
90597,[X]Psychasthenia neurosis,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu46y15,diagnostic,"","","",2,read
54658,Early adult emancipation disorder,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E292200,diagnostic,"","","",2,read
89237,Psychogenic symptom of special sense organ,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E267.00,diagnostic,"","","",2,read
56445,SASZ - Zung's self-rating anxiety scal,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,ZRre.11,"",45,1,"",2,read
110355,Speilberger state-trait anxiety inventory,mMHP3,GAD,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,ZRkb.00,"","","","",2,read
111460,Pharmacy attended for drug misuse,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,9k53.11,diagnostic,"","","",2,read
95547,Zung's anxiety status inventory,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,ZRrd.00,"",45,1,"",2,read
111886,Substnce misse treatmnt pgme del other healththcare provider,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,9HC9.00,diagnostic,"","","",2,read
8012,Tic - symptom,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,1B24.11,"","","","",2,read
5346,Tics,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E272.00,"","","","",2,read
12344,Gilles de la Tourette's disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E272300,"","","","",2,read
15321,Somatization disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E20y000,"","","","",2,read
1558,Has a tic,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,1B24.00,"","","","",2,read
21429,[X]Tic disorders,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu95.00,"","","","",2,read
15164,Tic disorder unspecified,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E272000,"","","","",2,read
23808,"[X]Neurotic, stress - related and somoform disorders",mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu4..00,"","","","",2,read
18049,[X]Somatoform disorders,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45.00,"","","","",2,read
6081,O/E - tic,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,2974.12,"","","","",2,read
24439,[X]Somatization disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45000,"","","","",2,read
27571,Chronic motor tic disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E272200,"","","","",2,read
34864,O/E - myoclonus,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,2979.00,"","","","",2,read
37897,Myoclonus NOS,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F132z00,"","","","",2,read
41038,[X]Somatoform autonomic dysfunction,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45300,"","","","",2,read
23704,[X]Multiple psychosomatic disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45011,"","","","",2,read
49867,O/E - spasm/tic,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,2974.00,"","","","",2,read
28044,Tic NOS,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E272z00,"","","","",2,read
27544,Transient childhood tic,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E272100,"","","","",2,read
44322,"[X]Tic disorder, unspecified",mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu95z00,"","","","",2,read
16726,[X]Comb vocal multiple motor tic disorder - de la Tourette,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu95200,"","","","",2,read
28281,Other specified myoclonus,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F132y00,"","","","",2,read
34735,[X]Undifferentiated psychosomatic disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45111,"","","","",2,read
48671,"[X]Somatoform disorder, unspecified",mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45z00,"","","","",2,read
56972,Tics of organic origin,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F133.00,"","","","",2,read
42827,[X]Chronic motor or vocal tic disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu95100,"","","","",2,read
43751,[X]Transient tic disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu95000,"","","","",2,read
66949,[X]Other tic disorders,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu95y00,"","","","",2,read
57877,[X]Undifferentiated somatoform disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,Eu45100,"","","","",2,read
56941,Briquet's disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,E20y011,"","","","",2,read
462,Panic attack,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,E200111,symptom,"","","",2,read
4069,Panic disorder,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,E200100,"","","","",2,read
11890,C/O - panic attack,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,1B1V.00,"","","","",2,read
3076,Agoraphobia with panic attacks,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,E202100,"","","","",2,read
2571,[X]Agoraphobia,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,Eu40000,"","","","",2,read
966,Hypochondriasis,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,E207.00,"","","","",2,read
6408,[X]Panic attack,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,Eu41011,"","","","",2,read
8205,[X]Panic disorder [episodic paroxysmal anxiety],mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,Eu41000,"","","","",2,read
12838,Agoraphobia without mention of panic attacks,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,E202200,"","","","",2,read
1510,Cancer phobia,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,E202B00,"","","","",2,read
4081,[X]Panic state,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,Eu41012,"","","","",2,read
14890,[X]Panic disorder with agoraphobia,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,Eu40012,"","","","",2,read
11764,H/O: agoraphobia,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,146G.00,"","","","",2,read
7537,[X]Hypochondriacal disorder,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,Eu45200,"","","","",2,read
19000,O/E - panic attack,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,225J.00,"","","","",2,read
10870,[X]Hypochondriasis,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,Eu45214,"","","","",2,read
24264,[X]Hypochondriacal neurosis,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,Eu45213,"","","","",2,read
16729,[X]Agoraphobia without history of panic disorder,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,Eu40011,"","","","",2,read
105292,Short health anxiety inventory,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,38GQ.00,"","","","",2,read
102106,IAPT phobia scale - Cert situ fear panic attak distres symp,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,38Du100,"","","","",2,read
66806,[X]Nosophobia,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,Eu45215,"","","","",2,read
5304,[X]Obsessive - compulsive disorder,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,Eu42.00,"","","","",2,read
3208,Obsessive-compulsive disorders,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,E203.00,"","","","",2,read
2030,Obsessional neurosis,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,E203100,"","","","",2,read
1293,Obsessional personality,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,E214100,"","","","",2,read
18494,Obsessional thoughts,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,1Ba0.00,symptom,"","","",2,read
3165,[X]Trichotillomania,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,Eu63300,"","","","",2,read
15566,Obsessive-compulsive disorder NOS,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,E203z00,"","","","",2,read
22654,Compulsive behaviour,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,1P3..00,symptom,"","","",2,read
5678,Compulsive neurosis,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,E203000,"","","","",2,read
20634,[X]Predominantly obsessional thoughts or ruminations,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,Eu42000,"","","","",2,read
22019,[X]Predominantly compulsive acts [obsessional rituals],mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,Eu42100,"","","","",2,read
21836,[X]Obsessive-compulsive neurosis,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,Eu42.12,"","","","",2,read
18399,[X]Mixed obsessional thoughts and acts,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,Eu42200,"","","","",2,read
22721,"[X]Obsessive-compulsive disorder, unspecified",mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,Eu42z00,"","","","",2,read
8526,Neurotic excoriation,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,M184.12,"","","","",2,read
12802,Pathological guilt,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,1BF..11,"","","","",2,read
38809,[X]Other obsessive-compulsive disorders,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,Eu42y00,"","","","",2,read
47365,Anancastic neurosis,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,E203.11,"","","","",2,read
24251,[X]Anankastic neurosis,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,Eu42.11,"","","","",2,read
107134,Flooding - obsessional compulsive disorder,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,Z522600,"","","","",2,read
