medcode,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,readcode_gemscript,Severity,cut_off,scale,Reference_std,individual,system
d_64727,Atomoxetine 25mg/5ml oral suspension,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,31287021,"","","","",2,prodcode
d_6643,Atomoxetine 40mg capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,87890020,"","","","",2,prodcode
d_65320,Atomoxetine 4mg/1ml oral solution sugar free,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,53959021,"","","","",2,prodcode
d_6644,Atomoxetine 60mg capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,87892020,"","","","",2,prodcode
d_40279,Atomoxetine 80mg capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,97086020,"","","","",2,prodcode
F841,Atypical autism,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
d_23800,Caffeine iodide liquid,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,59755020,"","","","",2,prodcode
d_48029,Caffeine oral solution,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,93648020,"","","","",2,prodcode
F840,Childhood autism,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
d_58678,Concerta 54mg modified-release tablets (Imported (Belgium)),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,10838020,"","","","",2,prodcode
d_5810,Concerta XL 18mg tablets (Janssen-Cilag Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,79239020,"","","","",2,prodcode
d_35159,Concerta XL 27mg tablets (Janssen-Cilag Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,93335020,"","","","",2,prodcode
d_5811,Concerta XL 36mg tablets (Janssen-Cilag Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,79791020,"","","","",2,prodcode
d_66845,Concerta XL 36mg tablets (Mawdsley-Brooks & Company Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,10574020,"","","","",2,prodcode
d_63769,Concerta XL 54mg tablets (Janssen-Cilag Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,48888021,"","","","",2,prodcode
F910,Conduct disorder confined to the family context,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F919,"Conduct disorder, unspecified",mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F91,Conduct disorders,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
d_69918,Delmosart 18mg modified-release tablets (Actavis UK Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,73888021,"","","","",2,prodcode
d_70164,Delmosart 27mg modified-release tablets (Actavis UK Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,73894021,"","","","",2,prodcode
d_70937,Delmosart 36mg modified-release tablets (Actavis UK Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,73889021,"","","","",2,prodcode
d_70004,Delmosart 54mg modified-release tablets (Actavis UK Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,73895021,"","","","",2,prodcode
F920,Depressive conduct disorder,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
d_47481,Dexamfetamine 10mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,96140020,"","","","",2,prodcode
d_68699,Dexamfetamine 10mg tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,71054021,"","","","",2,prodcode
d_47679,Dexamfetamine 15mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,96142020,"","","","",2,prodcode
d_16185,Dexamfetamine 15mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,90727020,"","","","",2,prodcode
d_13238,Dexamfetamine 1mg/ml oral liquid,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,88975020,"","","","",2,prodcode
d_68847,Dexamfetamine 20mg tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,71056021,"","","","",2,prodcode
d_47609,Dexamfetamine 5mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,96138020,"","","","",2,prodcode
d_9738,Dexamfetamine 5mg tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,62359020,"","","","",2,prodcode
d_51453,Dexamfetamine 5mg/5ml oral solution,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,30006020,"","","","",2,prodcode
d_62445,Dexamfetamine 5mg/5ml oral solution sugar free,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,27141021,"","","","",2,prodcode
d_55495,Dexamfetamine with amfetamine 10mg with 10mg capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,62366020,"","","","",2,prodcode
d_47099,Dexamfetamine with amfetamine 10mg with 10mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,00076021,"","","","",2,prodcode
d_31623,Dexedrine 15mg Spansules (Imported (United States)),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,90729020,"","","","",2,prodcode
d_14512,Dexedrine 5mg tablets (Auden McKenzie (Pharma Division) Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,48938020,"","","","",2,prodcode
d_58055,Dexmethylphenidate 10mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,11012020,"","","","",2,prodcode
F900,Disturbance of activity and attention,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
d_24116,Durophet 12.5mg Capsule (3M Health Care Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,54858020,"","","","",2,prodcode
d_18996,Durophet 20mg Capsule (3M Health Care Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,54859020,"","","","",2,prodcode
d_18998,Durophet 7.5mg Capsule (3M Health Care Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,54857020,"","","","",2,prodcode
d_66457,Elvanse 20mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,62408021,"","","","",2,prodcode
d_55747,Elvanse 30mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,47668020,"","","","",2,prodcode
d_56576,Elvanse 30mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,14841021,"","","","",2,prodcode
d_66259,Elvanse 40mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,62409021,"","","","",2,prodcode
d_56336,Elvanse 50mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,47667020,"","","","",2,prodcode
d_66788,Elvanse 60mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,62410021,"","","","",2,prodcode
d_56742,Elvanse 70mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,47669020,"","","","",2,prodcode
d_65067,Elvanse Adult 30mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,52353021,"","","","",2,prodcode
d_66901,Elvanse Adult 50mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,52352021,"","","","",2,prodcode
d_65143,Elvanse Adult 70mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,52354021,"","","","",2,prodcode
d_13946,Equasym 10mg tablets (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,81150020,"","","","",2,prodcode
d_6804,Equasym 20mg tablets (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,81151020,"","","","",2,prodcode
d_13914,Equasym 5mg tablets (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,81149020,"","","","",2,prodcode
d_54804,Equasym XL 10mg capsules (DE Pharmaceuticals),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,10832020,"","","","",2,prodcode
d_14346,Equasym XL 10mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,88948020,"","","","",2,prodcode
d_52461,Equasym XL 10mg capsules (Waymade Healthcare Plc),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,41947020,"","","","",2,prodcode
d_21399,Equasym xl 20mg Capsule (Celltech Pharma Europe Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,70146020,"","","","",2,prodcode
d_6868,Equasym XL 20mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,88950020,"","","","",2,prodcode
d_14331,Equasym XL 30mg capsules (Shire Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,88952020,"","","","",2,prodcode
d_53527,Equasym XL 30mg capsules (Waymade Healthcare Plc),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,41948020,"","","","",2,prodcode
d_67005,Guanfacine 1mg modified-release tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,60897021,"","","","",2,prodcode
d_67516,Guanfacine 2mg modified-release tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,60899021,"","","","",2,prodcode
d_68529,Guanfacine 3mg modified-release tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,60901021,"","","","",2,prodcode
d_67675,Guanfacine 4mg modified-release tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,60903021,"","","","",2,prodcode
F901,Hyperkinetic conduct disorder,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F909,"Hyperkinetic disorder, unspecified",mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F90,Hyperkinetic disorders,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
d_66462,Lisdexamfetamine 20mg capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,11096020,"","","","",2,prodcode
d_55987,Lisdexamfetamine 30mg capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,11065020,"","","","",2,prodcode
d_67156,Lisdexamfetamine 40mg capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,11098020,"","","","",2,prodcode
d_55169,Lisdexamfetamine 50mg capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,11063020,"","","","",2,prodcode
d_66465,Lisdexamfetamine 60mg capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,11100020,"","","","",2,prodcode
d_57786,Lisdexamfetamine 70mg capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,11067020,"","","","",2,prodcode
d_62975,Matoride XL 18mg tablets (Sandoz Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,40754021,"","","","",2,prodcode
d_61800,Matoride XL 36mg tablets (Sandoz Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,29759021,"","","","",2,prodcode
d_62487,Matoride XL 54mg tablets (Sandoz Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,29760021,"","","","",2,prodcode
d_37237,Medikinet 10mg tablets (Flynn Pharma Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,93311020,"","","","",2,prodcode
d_36910,Medikinet 20mg tablets (Flynn Pharma Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,93313020,"","","","",2,prodcode
d_37097,Medikinet 5mg tablets (Flynn Pharma Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,93309020,"","","","",2,prodcode
d_36628,Medikinet XL 10mg capsules (Flynn Pharma Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,93319020,"","","","",2,prodcode
d_35659,Medikinet XL 20mg capsules (Flynn Pharma Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,93321020,"","","","",2,prodcode
d_35658,Medikinet XL 30mg capsules (Flynn Pharma Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,93323020,"","","","",2,prodcode
d_37658,Medikinet XL 40mg capsules (Flynn Pharma Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,93327020,"","","","",2,prodcode
d_60988,Medikinet XL 50mg capsules (Flynn Pharma Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,25564021,"","","","",2,prodcode
d_46593,Medikinet XL 5mg capsules (Flynn Pharma Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,99761020,"","","","",2,prodcode
d_61144,Medikinet XL 60mg capsules (Flynn Pharma Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,26636021,"","","","",2,prodcode
d_13212,Methylphenidate 10mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,88944020,"","","","",2,prodcode
d_576,Methylphenidate 10mg tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,79303020,"","","","",2,prodcode
d_65459,Methylphenidate 10mg tablets (Kent Pharmaceuticals Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,67432020,"","","","",2,prodcode
d_58691,Methylphenidate 10mg/5ml oral solution,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,31012020,"","","","",2,prodcode
d_69151,Methylphenidate 15mg/5ml oral solution,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,36245020,"","","","",2,prodcode
d_6107,Methylphenidate 18mg modified-release tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,83439020,"","","","",2,prodcode
d_11536,Methylphenidate 20mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,78263020,"","","","",2,prodcode
d_54504,Methylphenidate 20mg modified-release tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,10833020,"","","","",2,prodcode
d_11733,Methylphenidate 20mg tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,79305020,"","","","",2,prodcode
d_35469,Methylphenidate 27mg modified-release tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,93333020,"","","","",2,prodcode
d_14848,Methylphenidate 30mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,88946020,"","","","",2,prodcode
d_6169,Methylphenidate 36mg modified-release tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,76550020,"","","","",2,prodcode
d_35515,Methylphenidate 40mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,93325020,"","","","",2,prodcode
d_61390,Methylphenidate 50mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,25563021,"","","","",2,prodcode
d_52233,Methylphenidate 54mg modified-release tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,10837020,"","","","",2,prodcode
d_46607,Methylphenidate 5mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,99759020,"","","","",2,prodcode
d_7101,Methylphenidate 5mg tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,79304020,"","","","",2,prodcode
d_57405,Methylphenidate 5mg/5ml oral solution,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,31886020,"","","","",2,prodcode
d_71787,Methylphenidate 5mg/5ml oral suspension,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,43055021,"","","","",2,prodcode
d_63285,Methylphenidate 60mg modified-release capsules,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,26635021,"","","","",2,prodcode
F929,"Mixed disorder of conduct and emotions, unspecified",mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F92,Mixed disorders of conduct and emotions,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
d_6326,Modafinil 100mg tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,86409020,"","","","",2,prodcode
d_13175,Modafinil 200mg tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,83274020,"","","","",2,prodcode
109779,Non-stimulant drug therapy for ADHD,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,read
F913,Oppositional defiant disorder,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F843,Other childhood disintegrative disorder,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F918,Other conduct disorders,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F88,Other disorders of psychological development,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F908,Other hyperkinetic disorders,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F928,Other mixed disorders of conduct and emotions,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F848,Other pervasive developmental disorders,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
F844,Overactive disorder associated with mental retardation and stereotyped movements,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
d_2027,Pemoline 20mg tablets,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,68684020,"","","","",2,prodcode
F849,"Pervasive developmental disorder, unspecified",mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,"","","","","",2,ICD-10
d_31972,Prolintane hydrochloride with vitamins liquid,mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,71991020,"","","","",2,prodcode
d_19944,Provigil 100mg tablets (Teva UK Ltd),mMHP18,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders and learning disabilities,mMHPs,86413020,"","","","",2,prodcode
