medcode,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,readcode_gemscript,Severity,cut_off,scale,Reference_std,individual,system
Y278,"Contact with steam, hot vapours and hot objects, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y279,"Contact with steam, hot vapours and hot objects, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y21,"Drowning and submersion, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y210,"Drowning and submersion, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y211,"Drowning and submersion, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y212,"Drowning and submersion, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y213,"Drowning and submersion, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y214,"Drowning and submersion, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y215,"Drowning and submersion, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y216,"Drowning and submersion, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y217,"Drowning and submersion, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y218,"Drowning and submersion, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y219,"Drowning and submersion, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y260,"Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y261,"Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y264,"Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y26,"Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y262,"Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y263,"Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y265,"Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y266,"Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y267,"Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y268,"Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y269,"Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y22,"Handgun discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y220,"Handgun discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y221,"Handgun discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y222,"Handgun discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y223,"Handgun discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y224,"Handgun discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y225,"Handgun discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y226,"Handgun discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y227,"Handgun discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y228,"Handgun discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y229,"Handgun discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y20,"Hanging, strangulation and suffocation, undetermined intent",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y200,"Hanging, strangulation and suffocation, undetermined intent",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y201,"Hanging, strangulation and suffocation, undetermined intent",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y202,"Hanging, strangulation and suffocation, undetermined intent",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y203,"Hanging, strangulation and suffocation, undetermined intent",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y204,"Hanging, strangulation and suffocation, undetermined intent",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y205,"Hanging, strangulation and suffocation, undetermined intent",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y206,"Hanging, strangulation and suffocation, undetermined intent",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y207,"Hanging, strangulation and suffocation, undetermined intent",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y208,"Hanging, strangulation and suffocation, undetermined intent",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y209,"Hanging, strangulation and suffocation, undetermined intent",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
T149,"Injury, unspecified",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","",2,1,ICD-10
E9888,Injurybyotherspecifiedmeansundeterminedwhetheraccidentallyorpurposelyinflicted,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-9
Y24,"Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y240,"Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y241,"Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y242,"Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y243,"Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y244,"Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y245,"Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y246,"Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y247,"Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y248,"Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y249,"Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y33,"Other specified events, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y330,"Other specified events, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y331,"Other specified events, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y332,"Other specified events, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y333,"Other specified events, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y334,"Other specified events, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y335,"Other specified events, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y336,"Other specified events, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y337,"Other specified events, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y338,"Other specified events, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y339,"Other specified events, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","",2,1,ICD-10
Y23,"Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y230,"Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y231,"Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y232,"Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y233,"Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y234,"Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y235,"Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y236,"Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y237,"Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y238,"Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y239,"Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y34,"Unspecified event, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y341,"Unspecified event, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y342,"Unspecified event, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y343,"Unspecified event, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y344,"Unspecified event, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y345,"Unspecified event, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y346,"Unspecified event, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y347,"Unspecified event, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
Y348,"Unspecified event, undetermined intent",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
5170,"Accidents caused by submersion, suffocation, foreign bodies",HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TF...00,"","","","",1,read
64237,Accidental suffocation NOS,HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TF3z200,"","","","",1,read
