medcode,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,readcode_gemscript,Severity,cut_off,scale,Reference_std,individual,system
O046,Medical abortion,AFE3,Abortion,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,"","","",Within pregnancy period of born child,"",2,ICD-10
Z640,Problems related to unwanted pregnancy,AFE3,Unwanted/concealed pregnancy,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,"","","","","",1,ICD-10
1686,Term of pregn NEC,AFE3,Abortion,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,7E08600,"","",Within pregnancy period of born child,"",1,read
5044,Unwanted pregnancy,AFE3,Unwanted/concealed pregnancy,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,13H7.00,"","","","",1,read
2278,Requests pregnancy termination,AFE3,Termination of pregnancy NEC,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,8M6..00,"","",Within pregnancy period of born child,"",2,read
11989,Referral for termination of pregnancy,AFE3,Termination of pregnancy NEC,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,8HHV.00,"","",Within pregnancy period of born child,"",2,read
1686,Termination of pregnancy NEC,AFE3,Termination of pregnancy NEC,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,7E08600,"","",Within pregnancy period of born child,"",2,read
15033,[V]Other unwanted pregnancy,AFE3,Unwanted/concealed pregnancy,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,ZV61900,"","",Within pregnancy period of born child,"",2,read
20623,[V]Problems related to unwanted pregnancy,AFE3,Unwanted/concealed pregnancy,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,ZV4J000,"","",Within pregnancy period of born child,"",2,read
105778,At risk of unwanted pregnancy,AFE3,Unwanted/concealed pregnancy,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,14Og.00,"","",Within pregnancy period of born child,"",2,read
Z640,Problems related to unwanted pregnancy,AFE3,Unwanted/concealed pregnancy,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,"","","",Within pregnancy period of born child,"",2,ICD-10
5044,Unwanted pregnancy,AFE3,Unwanted/concealed pregnancy,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,13H7.00,"","",Within pregnancy period of born child,"",2,read
50421,Unwanted pregnancy,AFE3,Unwanted/concealed pregnancy,Unwanted/concealed pregnancy incl. attempted abortion of the current child,Antenatal care & health visiting concerns,AFE,Z22A900,"","",Within pregnancy period of born child,"",2,read
24897,Social skills training,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,Z7A5.00,"","","","",2,read
107149,Referral to social prescribing service,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,8T09.00,"","","","",2,read
6480,In-house counselling,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,9NJ1.00,"","","","",2,read
20058,Refer to other health worker,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,8H7Z.00,"","","","",2,read
67222,In-house counselling follow-up appointment,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,9NJT.00,"","","","",2,read
19335,Seen by health support worker,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,9N2o.00,"","","","",2,read
66940,In-house counselling first appointment,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,9NJR.00,"","","","",2,read
64827,In-house counselling discharge,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,9NJS.00,"","","","",2,read
8708,Referral to health worker,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,ZL7..00,"","","","",2,read
26112,Has support worker,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,9NN3.00,"","","","",2,read
32840,Exercise therapy,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,Z65..00,"","","","",2,read
100704,Social prescribing for mental health,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,8BAf.00,"","","","",2,read
22093,Social counselling,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,674..00,"","","","",2,read
38089,Assessed as not suitable for case management,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,9Ng0.00,"","","","",2,read
32571,Art therapy,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,Z722.00,"","","","",2,read
102686,Has cancer key worker,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,9NNc.00,"","","","",2,read
50246,Psychosocial intervention strategies,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,Z77..00,"","","","",2,read
23096,Referral to health worker,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,8H7..11,"","","","",2,read
63793,Arts-based therapy,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,Z72..00,"","","","",2,read
16407,Relaxation therapy,AFE4,Psychosocial health problem with low-level intervention,Psychosocial health problem with lower-level intervention,Antenatal care & health visiting concerns,AFE,8BA7.00,"","","","",2,read
18170,Home visit request by relative,AFE5,Health visitor increasing concern,Health visitor increasing concern,Antenatal care & health visiting concerns,AFE,9NF3.00,"","","","",3,read
6351,Home visit - no reply,AFE5,Health visitor increasing concern,Health visitor increasing concern,Antenatal care & health visiting concerns,AFE,9NFC.00,"","","","",3,read
8509,Report from Health Visitor,AFE5,Health visitor increasing concern,Health visitor increasing concern,Antenatal care & health visiting concerns,AFE,9EV1.00,"","","","",3,read
111183,Health visitor antenatal visit declined,AFE5,Health visitor increasing concern,Health visitor increasing concern,Antenatal care & health visiting concerns,AFE,8IHD.00,"","","","",3,read
112180,DNA health visitor 3 to 4 month contact with family,AFE5,Health visitor increasing concern,Health visitor increasing concern,Antenatal care & health visiting concerns,AFE,9NFb100,"","","","",3,read
11909,Discussed with health visitor,AFE5,Health visitor increasing concern,Health visitor increasing concern,Antenatal care & health visiting concerns,AFE,6718.00,"","","","",3,read
6990,Refer to health visitor,AFE5,Health visitor increasing concern,Health visitor increasing concern,Antenatal care & health visiting concerns,AFE,8H73.00,"","","","",3,read
19392,Refer to health visitor,AFE5,Health visitor increasing concern,Health visitor increasing concern,Antenatal care & health visiting concerns,AFE,ZL74.11,"","","","",3,read
18871,Referral to health visitor,AFE5,Health visitor increasing concern,Health visitor increasing concern,Antenatal care & health visiting concerns,AFE,ZL74.00,"","","","",3,read
18272,Shared care: health visitor/GP,AFE5,Health visitor increasing concern,Health visitor increasing concern,Antenatal care & health visiting concerns,AFE,66S6.00,"","","","",3,read
28843,Under care of health visitor,AFE5,Health visitor increasing concern,Health visitor increasing concern,Antenatal care & health visiting concerns,AFE,ZL23400,"","","","",3,read
24734,[V]Problems related to employment and unemployment,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV4B.00,"","","","",2,read
30823,[V]Unemployment,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV62000,"","","","",2,read
Z56,Problems related to employment and unemployment,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,"","","","","",2,ICD-10
28053,Recently unemployed,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13J7000,"","","","",2,read
22105,Sacked from work,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13J3.11,"","","","",2,read
24249,Sacked from work,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13J3000,"","","","",2,read
96025,Unemployability allow.- forces,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13OB.00,"","","","",2,read
45506,Unemployment benefit NOS,AFE6,Parental financial concerns,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13RZ.00,"","","","",2,read
38905,Unemployment counselling,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,Z4U3.00,"","","","",2,read
96265,Unpaid work,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13Jg.00,"","","","",2,read
2387,Unemployed,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13J7.00,"","","","",2,read
16203,Unemployment benefits,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13R..00,"","","","",2,read
15149,Stopped work,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13J2.00,"","","","",2,read
24291,Chronic unemployment,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13J7100,"","","","",2,read
71349,Unemployment benefit,AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13R1.00,"","","","",2,read
Z560,"Unemployment, unspecified",AFE6,Parental unemployment,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,"","","","","",2,ICD-10
1650,Stress at home,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HT100,"","","",4,3,read
1650,Stress at home,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HT100,"","","","",1,read
1602,Family problems,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13W..11,"","","","",3,read
7840,Unable to cope,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HT200,"","","","",2,read
2326,Family disruption NOS,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13W5.00,"","","",2,3,read
19487,Family circumstance NOS,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13WZ.00,"","","","",3,read
4149,Poor family relationship,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP200,"","","","",3,read
9455,Unable to cope,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13Hf.00,"","","",2,2,read
18560,Disturbed childhood,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13WG.00,"","","","",1,read
27432,Unhappy home,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HT.12,"","","","",3,read
7774,Family counselling,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,677G.00,"","","","",3,read
16817,Disturbance of emotion specific to childhood and adolescence,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,E2D..00,"","","","",1,read
28409,Involving family and friends in care,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZIF2.00,"","","","",3,read
22184,[V]Family disruption,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV61000,"","","","",3,read
3501,Disturbed family,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13W5.11,"","","","",3,read
20975,Child relationship problem,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP700,"","","","",3,read
21107,[V]Potential health hazards related to family history (FH),AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV1..12,"","","","",3,read
30319,Unhappy childhood,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HT.11,"","","","",1,read
25718,Family counselling,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,Z4D..00,"","","",2,3,read
52848,[X]Other stressful life events affecting family & household,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZVu4E00,"","","","",3,read
19659,[V]Potential health hazards related to family history (FH),AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV1..14,"","","","",3,read
25074,Unhappiness of childhood or adolescence,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,E2D1.12,"","","",2,1,read
41201,[V]Atypical parenting situation,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV4F100,"","","",2,3,read
21222,Misery of childhood or adolescence,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,E2D1.11,"","","","",1,read
43148,Appeals tribunal member,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,022..12,"","","","",3,read
40306,[V]Inadequate family support,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV4F400,"","","",2,3,read
61806,Family counselled,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,6722.00,"","","","",3,read
108903,Referral to children and families service,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,8T0W.00,"","","","",3,read
60554,Childhood and adolescent sensitivity disturbance NOS,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,E2D2z00,"","","","",1,read
27758,Childhood and adolescence disturbance of unhappiness,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,E2D1.00,"","","","",1,read
109913,Discussion about family wellbeing,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,8Cx0.00,"","","","",3,read
37114,[V]Altered pattern of family relationships in childhood,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV4G200,"","","","",3,read
39480,[X]Other childhood disorders of social functioning,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,Eu94y00,"","","","",1,read
93377,Child is unhappy at home,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13Hi.00,"","","","",1,read
44194,Childhood and adolescent disturbance with sensitivity,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,E2D2.00,"","","","",1,read
56465,Childhood and adolescent disturbance with elective mutism,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,E2D2200,"","","","",1,read
71533,Appeals tribunal member,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,0224.00,"","","","",3,read
43867,Family relations test,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZRBn.00,"","","","",3,read
72484,Appeals tribunal chairman,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,0223.00,"","","","",3,read
99805,Frequent changes of school,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13Zh.00,"","","","",3,read
107538,Functional Family Therapy,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,8G21000,"","","","",3,read
108203,Attends parent support group,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,1a1..00,"","","","",3,read
102425,Member of reconstituted family,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZU24100,"","","","",3,read
56340,Personal network therapy,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,Z77E.00,"","","","",3,read
Z633,Absence of family member,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,"","","","",2,3,ICD-10
Z601,Atypical parenting situation,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,"","","","","",3,ICD-10
Z634,Disappearance and death of family member,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,"","","","","",3,ICD-10
Z635,Disruption of family by separation and divorce,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,"","","","",2,3,ICD-10
Z600,Problems of adjustment to life-cycle transitions,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,"","","","","",3,ICD-10
Z551,Schooling unavailable and unattainable,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,"","","","","",1,ICD-10
Z592,"Discord with neighbours, lodgers and landlord",AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,"","","","","",3,ICD-10
465,Domestic stress,AFE6,Domestic stress,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HT111,"","","","",3,read
1349,Marital problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4.00,"","","","",2,read
6104,Relationship problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP.00,"","","","",2,read
723,Marital stress,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4.12,"","","","",2,read
3551,Marital discord,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4211,"","","","",2,read
333,Marital conflict,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4200,"","","",2,2,read
9730,Paternity dispute,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13IG.00,"","","",2,3,read
4565,Marital counselling,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,6741.00,"","","","",3,read
9551,[V]Marital problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV61100,"","","","",3,read
3111,Girlfriend relationship problem,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP100,"","","","",2,read
2830,Parental marital problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP300,"","","",2,3,read
19971,Parent/child conflict,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13W4.00,"","","","",3,read
4177,Parent relationship problem,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP400,"","","",2,3,read
25699,Relationship counselling,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,6747.00,"","","",2,2,read
21433,Husband committed adultery,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV313,"","","",2,2,read
28985,Referral to marriage guidance counsellor,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZL73300,"","","","",2,read
25555,Seen by forensic psychiatrist,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZL9D200,"","","","",2,read
25272,[V]Other parent-child problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV61300,"","","",2,3,read
29544,Marital trouble,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4.11,"","","","",2,read
20428,[V]Parent - child conflict,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV61213,"","","",2,3,read
20536,Affair ended,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV100,"","","",2,2,read
15313,Maladjustment to married life,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4300,"","","",2,2,read
34771,Extra-marital problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV.00,"","","","",2,read
39651,Spouse committed adultery,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV300,"","","","",2,read
97320,Seen by forensic psychiatrist,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,9NlG.00,"","","","",2,read
29543,Marital reconciliation,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H5.00,"","","","",2,read
21537,Forensic examination,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,4K7..00,"","","","",2,read
32625,Under care of forensic psychiatrist,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZL1B200,"","","","",2,read
42400,Wife committed adultery,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV312,"","","","",2,read
72941,Forensic psychiatry,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,9bA3.00,"","","","",2,read
16802,[V]Problems with aged parents,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV61411,"","","","",3,read
42383,Stepparent relationship problem,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP500,"","","","",3,read
27434,Lover taken,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV011,"","","","",2,read
30950,Row with wife,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4213,"","","","",2,read
107688,Seen by forensic psychologist,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,9N2W100,"","","","",2,read
25554,Discharge by forensic psychiatrist,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZLD2c00,"","","","",2,read
94758,Discharge from forensic psychiatry service,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZLE9200,"","","","",2,read
56178,Mistress taken,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV012,"","","","",2,read
94555,Discharge by marriage guidance counsellor,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZLD1300,"","","","",2,read
66821,[V]Problems in relationship with parents and in-laws,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV61A00,"","","","",3,read
57037,Forensic examination NOS,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,4K7Z.00,"","","","",2,read
99586,Wardrobe mistress,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,0A86.00,"","","","",2,read
Z631,Problems in relationship with parents and in-laws,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,"","","","","",2,ICD-10
Z630,Problems in relationship with spouse or partner,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,"","","","",2,2,ICD-10
954,Marital breakdown,AFE7,Parental separation,Parental separations,"Parental conflicts, disruptions and causes for concerns",AFE,13H4100,"","","",4,2,read
37265,Single,AFE7,Parental separation,Parental separations,"Parental conflicts, disruptions and causes for concerns",AFE,1331.00,Single,"","","",2,read
207,Death of spouse,AFE7,Parental separation,Parental separations,"Parental conflicts, disruptions and causes for concerns",AFE,13M1.00,Widow,"","","",2,read
954,Marital breakdown,AFE7,Parental separation,Parental separations,"Parental conflicts, disruptions and causes for concerns",AFE,13H4100,"","","","",2,read
1522,Divorced,AFE7,Parental separation,Parental separations,"Parental conflicts, disruptions and causes for concerns",AFE,1334.00,Separated or divorced,"","","",2,read
4312,Widowed,AFE7,Parental separation,Parental separations,"Parental conflicts, disruptions and causes for concerns",AFE,1335.00,Widow,"","","",2,read
