code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
25757	[X]Drug addiction- sedative / hypnotics	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
85834	H/O benzodiazepine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
25527	"[X]Cold turkey, opiate withdrawal"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
11842	Referral to community drug dependency team	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
97586	Shared care drug misuse treatment - enhanced services admin	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
58145	Follow up substance misuse assessment	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
43487	Drug addiction maintenance therapy - buprenorphine	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
49618	Current drug user	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
21877	FH: Drug addiction	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
30565	Failed heroin detoxification	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
10045	[X]Drug addiction-other stimul	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
82476	Previous history of cannabis misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Ex			read	2
63285	Abstinent from drug misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Ex			read	2
34249	[X]Mental and behav dis due to use opioids: dependence syndr	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
62490	Drug misuse - enhanced service completed	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
97229	High risk drug monitoring three monthly review	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
12628	Drug-induced paranoid state	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
10655	[X]Mental and behavioural disorders due to use cannabinoids	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
86035	H/O crack cocaine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
107355	Seen in drug misuse clinic	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
103643	Suspected drug overdose	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
30711	[V]Personal history of drug abuse by injection	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
21623	Drug addict notific admin	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
16161	Nondependent other drug abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
14809	"Combined drug dependence, excluding opioids"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
21087	Ecstasy type drug dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
24616	"Cannabis dependence, unspecified"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
22730	Steroid abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
43075	Continuous opioid dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
16907	[X]Deliberate drug poisoning	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
97676	Drug misuse treatment primary care - enhanced services admin	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
54165	Drug monitoring up to date	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
30205	[D]Drug induced hyperglycaemia	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
29861	[X]Overdose - aspirin	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
37544	Ecstasy poisoning	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
84413	Referral to drugs worker	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
22103	Drug-induced personality disorder	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
34504	Newborn drug withdrawal syndrome	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
81441	H/O ecstasy misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
22059	Morphine dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
30679	Drug dependence home detoxification	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
87502	H/O weekly cannabis misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
30311	Neonat withdrawal symptom from mat use of drug of addiction	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe		2	read	2
30034	[X]Mental and behavioural disorders due to psychoactive subs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
26061	Combined opioid with other drug dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
83564	H/O infrequent cannabis misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
85097	H/O methadone misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
41413	Adverse reaction to opiates or related narcotics NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
33462	Cannabis drug dependence NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
30481	[X]Abuse of non-dependence-producing substances	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
37983	Drug abuse screening test	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Mild	1		read	2
28642	Substance misuse increased	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
20026	Drug-induced hallucinosis	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
100178	Admission to substance misuse detoxification centre	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
85095	Referral to drugs therapist	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
33917	Drugs of abuse urine screening	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Mild	1		read	2
8870	Maternal drug abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
10656	[X]Men & behav disorder multiple drug use/psychoactive subst	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
84215	H/O solvent misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
65927	Drug addict-notify local SMR22	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
25526	Nondependent cannabis abuse NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
97031	Ecstasy misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
86002	H/O daily heroin misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
97578	Misuses drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
20458	Heroin poisoning	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
45748	[X]Overdose - diazepam	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
60355	Methadone maintenance	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
47335	[X]Mental and behavioural disorders due to use of opioids	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
58560	Severity of opiate dependence questionnaire	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Mild	1		read	2
84156	Previous history of cocaine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Ex			read	2
42923	"Cannabis dependence, continuous"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
88372	Previous history of heroin misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Ex			read	2
51052	Drug addiction detoxification therapy - buprenorphine	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
25808	"Cocaine dependence, unspecified"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
100723	Substitute prescribing	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
25646	Amphetamine or psychostimulant dependence NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
93850	Referral to substance misuse service	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
32804	Opium dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
106397	Seen by community drug team	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
31605	[X]Accident poisoning/exposure to alcohol	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
25448	"Nondependent cannabis abuse, episodic"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
98566	Pharmacy attended for drug misuse - enhanced services admin	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
18382	Drug-induced Cushings syndrome	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
32760	Opiate poisoning	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
38034	Unspecified opioid dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
46280	[X]Overdose - antidepressant	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
33942	Cocaine drug dependence NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
35286	Substance misuse decreased	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
32052	[X]Mental and behavioural disorders due to use of cocaine	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
37316	Marihuana dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
63505	Unmet drug need identified	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
85091	H/O daily cocaine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
37472	"Amphetamine or psychostimulant dependence, unspecified"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
5610	Nondependent hallucinogen abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
86041	Uses heroin on top of substitution therapy	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
42140	"Nondependent cannabis abuse, unspecified"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
96049	Substance misuse structured counselling	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
14415	Urine methadone	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
16071	LSD reaction	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
44886	[X]Overdose - ibuprofen	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
31754	Amfetamine poisoning	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
90109	H/O weekly cocaine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
51197	Other specified drug dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
18285	Tranquilliser abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
29783	Drug-induced delirium	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
38429	[X]Mental & behav dis due to cannabinoids: psychotic disordr	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
38212	Drugs of abuse urine screening test	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Mild	1		read	2
15876	Pathological drug intoxication	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
36231	Cannabis poisoning	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
91256	Previous history of opiate misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Ex			read	2
36398	[X]Intent self poison/exposure to psychotropic drug	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
68327	Abstinent from drug misuse on maintenance replacement	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
27960	Opioid dependence in remission	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
32653	Drug dependence self detoxification	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
48324	[X]Overdose - benzodiazepine	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
51381	[X]Overdose - temazepam	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
21683	LSD dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
35879	[X]Int self poison/exposure to other/unspec drug/medicament	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
25684	Poisoning undetermined - accidentally or purposely inflicted	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe		2	read	2
30049	Accidental poisoning from mushrooms	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
53008	Nondependent mixed drug abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
24379	[X]Abuse of steroids or hormones	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
14420	Urine cocaine	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
20962	Episodic opioid dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
34703	[X]Overdose - amitriptyline	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
101724	H/O major tranquilliser misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
56504	[X]Mental and behav dis due to cannabinoids: dependence synd	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
83574	Previous history of amphetamine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Ex			read	2
35404	Reduced drugs misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
45997	Drug-induced paranoia or hallucinatory states	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
87002	H/O infrequent cocaine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
91939	Substance misuse treatment withdrawn	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
88760	H/O daily opiate misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
10859	Cocaine poisoning	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
90664	H/O daily amphetamine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
31921	[D]Excessive urine level of drug	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
98927	High risk drug monitoring six monthly review	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
55415	Accidental poisoning by alcohol NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
58743	Drug addiction notif NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
24637	[X]Ment/behav dis mlti drug use/oth psyc sbs: psychotc dis	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
94554	Abstinent from substance misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
46244	Drug-induced depressive state	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
36241	[X]Mental and behav dis due to use opioids: withdrawal state	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
44966	Episodic use of drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
85671	Previous history of crack cocaine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Ex			read	2
55395	[X]Overdose - sleeping tabs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
39983	"Nondependent cannabis abuse, continuous"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
42921	Drug withdrawal regime	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
44330	[X]Mental and behav dis due to seds/hypntcs: dependence synd	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
25748	"Cocaine dependence, continuous"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
26313	Craving for drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
31736	[X]Mental & behav disorders due to use of volatile solvents	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
38072	"Glue sniffing dependence, unspecified"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
40781	Other specified drug dependence NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
62950	[X]Int self poison/exposure to oth/unsp drug/medicam home	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
93980	Opioid agonist substitution therapy	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
27579	Accidental poisoning by amphetamine	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
33585	[X]Drug addiction - solvent	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
43296	Hypnotic or anxiolytic abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
96149	Paternal drug misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
50343	[X]Mental and behav dis due to use cannabinoids: harmful use	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
51135	Other drug psychoses	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
38360	"Amphetamine or psychostimulant dependence, continuous"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
45208	[X]Mental and behav dis mlti/oth psych sbs: dependence syndr	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
40317	Methadone poisoning	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
24849	Drug addict notific to CMO	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
52794	"Cannabis dependence, episodic"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
103241	Shared care drug misuse treatment	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
43101	[X]Mental & behav disorder due other stimulants inc caffein	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
106365	Benzodiazepine dependence detoxification	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
47836	Nondependent amphetamine or psychostimulant abuse NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
91277	Substance misuse treatment programme completed	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
39058	"Nondependent amphetamine/psychostimulant abuse, unspecified"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
46732	Stimulant abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
32640	[X]Mental and behavioural disorders due use of crack cocaine	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
33774	"Glue sniffing dependence, episodic"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
39836	"Cocaine dependence, episodic"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
64316	Nondependent other drug abuse NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
14414	Amphetamine in urine	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
47795	[X] Adverse reaction to cocaine	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
88990	H/O daily crack cocaine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
89930	Previous history of solvent misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Ex			read	2
66615	Compulsive drug taking	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
92232	H/O daily benzodiazepine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
54560	Accidental poisoning by heroin	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
50302	[X]Mental and behav dis due to use cocaine: dependence syndr	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
89698	Previous history of ecstasy misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
57919	Acute drug-induced renal failure	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
60180	Nondependent hypnotic or anxiolytic abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
26481	Drug-induced paranoia or hallucinatory state NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
32887	Hallucinogen dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
47784	[X]Drug addiction - hallucinogen	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
94686	Self referral to substance misuse service	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
66118	[X]Intent self poison psychotropic drug unspecif place	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
49585	"Amphetamine or psychostimulant dependence, episodic"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
59184	Glue sniffing dependence NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
97141	Both parents misuse drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
23154	Urine amphetamine	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
85953	Does not use heroin on top of substitution therapy	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
91848	Previous history of benzodiazepine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Ex			read	2
32761	[X] Adverse reaction to opiates or related narcotics NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
37900	DAST - Drug abuse screening test	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Mild	1		read	2
49552	[X]Overdose - barbiturate	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
61673	Opiate and narcotic poisoning	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
41317	[X]Mental and behavioural dis due use sedatives/hypnotics	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
59533	Intramuscular drug user	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
26685	Fetus/neonate affected by other maternal opiates in lab/del	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
47804	Continuous use of drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
64269	Other specified drug dependence in remission	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
29075	Barbiturate abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
90271	H/O weekly crack cocaine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
93554	H/O weekly heroin misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
32751	Psychostimulant abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
50964	[X]Mental & behav dis due to use opioids: psychotic disorder	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
64338	Nondependent cocaine abuse NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
96198	H/O hallucinogen misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
110444	Educatn abt take home naloxone fr opiate overdose interventn	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
40720	Hashish dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
62959	[X]Mental and behav dis mlti drg/oth psychoa sbs: harmfl use	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
44875	Accidental poisoning by other sedatives and hypnotics	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
64265	"Combined opioid with other drug dependence, continuous"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
97648	Occasional drug user	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
97698	Poly-drug misuser	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
25670	Stimulant dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
33838	Nondependent mixed drug abuse NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
41039	Preoccupied with substance misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
36942	Drug-induced systemic lupus erythematosus	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
52931	[X]Overdose - nitrazepam	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
46962	Nondependent antidepressant type drug abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
55567	Accidental poisoning by methadone	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
88782	H/O weekly amphetamine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
100477	Misused drugs in past	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
31862	Librium dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
47382	[X] Adverse reaction to other opiates and related narcotics	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
25352	Cocaine abuse assessment profile	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
41473	"Drug dependence in pregnancy, childbirth and the puerperium"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
44991	Cannabis dependence in remission	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
63076	"Nondependent other drug abuse, unspecified"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
89145	H/O infrequent heroin misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
97245	Drug-related offending behaviour	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
47739	[X]Mental and behav dis due to use of cocaine: harmful use	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
52765	Cocaine dependence in remission	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
97071	Possession of drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
28767	Other drug psychoses NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
34441	Carer of a person with substance misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
42257	Intranasal drug user	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
94693	Abstinent from drug misuse when receiving blocking therapy	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
32931	"Nondependent cocaine abuse, unspecified"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
60559	[X]Overdose - SSRI	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
42649	Substance misuse management stopped - self withdrawal	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
54836	[X]Unspec psychotrop drug caus adverse effect in therap use	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
106802	Drug misuse clinic administration	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
42456	[X]Mental & behav dis due to use opioids: acute intoxication	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
60676	[X]Mental/behav dis multi drg use/psychoac subs: acute intox	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
66824	Opiate or narcotic poisoning NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
