Code,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
W333,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W333,"","",Aslt_algo_index,"",2,ICD-10
W334,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W334,"","",Aslt_algo_index,"",2,ICD-10
W335,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W335,"","",Aslt_algo_index,"",2,ICD-10
W336,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W336,"","",Aslt_algo_index,"",2,ICD-10
W337,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W337,"","",Aslt_algo_index,"",2,ICD-10
W338,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W338,"","",Aslt_algo_index,"",2,ICD-10
W339,"Rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,W339,"","",Aslt_algo_index,"",2,ICD-10
Y871,Sequelae of assault,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,Y871,"","",Aslt_algo_index,"",2,ICD-10
Z654,Victim of crime and terrorism,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,Z654,"","",Aslt_algo_index,"",2,ICD-10
Y060,By spouse or partner,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,Y060,"","","",1,2,ICD-10
Y070,By spouse or partner,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,Y070,"","","",1,2,ICD-10
T749,"Maltreatment syndrome, unspecified",mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T749,"","","",1,2,ICD-10
T74,Maltreatment syndromes,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T74,"","","",1,2,ICD-10
T740,Neglect or abandonment,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T740,"","","",1,2,ICD-10
T748,Other maltreatment syndromes,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T748,"","","",1,2,ICD-10
T741,Physical abuse,mIPV1,"Physical abuse, IPV","mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T741,"","","",1,2,ICD-10
T743,Psychological abuse,mIPV1,Parental intimate partner violence NOS,"mIPV, NOS (incl. physical/sexual abuse)",mIPV,mIPV,T743,"","","",1,2,ICD-10
Z33,"Pregnant state, incidental",mIPV2,"Pregnant state, incidental",Mother assaulted + child protection recording or pregnant incident,mIPV,mIPV,Z33,45days,"",Aslt_algo_1,"",2,ICD-10
Y072,By acquaintance or friend,mIPV3,Parental intimate partner violence NOS,Suspected mIPV NOS,Suspected mIPV (susp. mIPV),mIPV,Y072,"","","",2,2,ICD-10
Y078,By other specified persons,mIPV3,Parental intimate partner violence NOS,Suspected mIPV NOS,Suspected mIPV (susp. mIPV),mIPV,Y078,"","","",2,2,ICD-10
Y079,By unspecified person,mIPV3,Parental intimate partner violence NOS,Suspected mIPV NOS,Suspected mIPV (susp. mIPV),mIPV,Y079,"","","",2,2,ICD-10
Y050,Sexual assault by bodily force,mIPV4,"Sexual abuse, IPV","Suspected mIPV, physical or sexual abuse",Suspected mIPV (susp. mIPV),mIPV,Y050,Home,"","","",2,ICD-10
Y059,Sexual assault by bodily force,mIPV4,"Sexual abuse, IPV","Suspected mIPV, physical or sexual abuse",Suspected mIPV (susp. mIPV),mIPV,Y059,Unspecified place,"","","",2,ICD-10
Z045,Examination and observation following other inflicted injury,mIPV4,"Physical abuse, IPV","Suspected mIPV, physical or sexual abuse",Suspected mIPV (susp. mIPV),mIPV,Z045,"","","","",2,ICD-10
T742,Sexual abuse,mIPV4,"Sexual abuse, IPV","Suspected mIPV, physical or sexual abuse",Suspected mIPV (susp. mIPV),mIPV,T742,"","","","",2,ICD-10
X997,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X997,Farm,"","","",2,ICD-10
Y000,Assault by blunt object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y000,Home,"","","",2,ICD-10
Y040,Assault by bodily force,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y040,Home,"","","",2,ICD-10
X920,Assault by drowning and submersion,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X920,Home,"","","",2,ICD-10
X960,Assault by explosive material,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X960,Home,"","","",2,ICD-10
X930,Assault by handgun discharge,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X930,Home,"","","",2,ICD-10
X910,"Assault by hanging, strangulation and suffocation",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X910,Home,"","","",2,ICD-10
X950,Assault by other and unspecified firearm discharge,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X950,Home,"","","",2,ICD-10
Y080,Assault by other specified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y080,Home,"","","",2,ICD-10
Y010,Assault by pushing from high place,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y010,Home,"","","",2,ICD-10
Y020,Assault by pushing or placing victim before moving object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y020,Home,"","","",2,ICD-10
X940,"Assault by rifle, shotgun and larger firearm discharge",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X940,Home,"","","",2,ICD-10
X990,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X990,Home,"","","",2,ICD-10
X970,"Assault by smoke, fire and flames",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X970,Home,"","","",2,ICD-10
Y090,Assault by unspecified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y090,Home,"","","",2,ICD-10
X996,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X996,Industrial and construction area,"","","",2,ICD-10
Y088,Assault by other specified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y088,Other specified places,"","","",2,ICD-10
X998,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X998,Other specified places,"","","",2,ICD-10
Y098,Assault by unspecified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y098,Other specified places,"","","",2,ICD-10
X991,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X991,Residential institution,"","","",2,ICD-10
X992,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X992,"School, other institution and public administrative area","","","",2,ICD-10
X993,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X993,Sports and athletics area,"","","",2,ICD-10
Y084,Assault by other specified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y084,Street and highway,"","","",2,ICD-10
X994,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X994,Street and highway,"","","",2,ICD-10
Y094,Assault by unspecified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y094,Street and highway,"","","",2,ICD-10
X995,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X995,Trade and service area,"","","",2,ICD-10
Y009,Assault by blunt object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y009,Unspecified place,"","","",2,ICD-10
Y049,Assault by bodily force,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y049,Unspecified place,"","","",2,ICD-10
X929,Assault by drowning and submersion,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X929,Unspecified place,"","","",2,ICD-10
X969,Assault by explosive material,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X969,Unspecified place,"","","",2,ICD-10
X939,Assault by handgun discharge,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X939,Unspecified place,"","","",2,ICD-10
X919,"Assault by hanging, strangulation and suffocation",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X919,Unspecified place,"","","",2,ICD-10
X959,Assault by other and unspecified firearm discharge,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X959,Unspecified place,"","","",2,ICD-10
Y089,Assault by other specified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y089,Unspecified place,"","","",2,ICD-10
Y019,Assault by pushing from high place,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y019,Unspecified place,"","","",2,ICD-10
Y029,Assault by pushing or placing victim before moving object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y029,Unspecified place,"","","",2,ICD-10
X949,"Assault by rifle, shotgun and larger firearm discharge",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X949,Unspecified place,"","","",2,ICD-10
X999,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X999,Unspecified place,"","","",2,ICD-10
X979,"Assault by smoke, fire and flames",mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X979,Unspecified place,"","","",2,ICD-10
Y099,Assault by unspecified means,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y099,Unspecified place,"","","",2,ICD-10
X99,Assault by sharp object,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,X99,"","","","",2,ICD-10
Y871,Sequelae of assault,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Y871,"","","","",2,ICD-10
Z654,Victim of crime and terrorism,mIPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected mIPV (susp. mIPV),mIPV,Z654,"","","","",2,ICD-10
Z762,Health supervision and care of other healthy infant and child,mIPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,Z762,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S301,Contusion of abdominal wall,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S301,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S500,Contusion of elbow,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S500,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S300,Contusion of lower back and pelvis,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S300,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S501,Contusion of other and unspecified parts of forearm,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S501,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S801,Contusion of other and unspecified parts of lower leg,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S801,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
S701,Contusion of thigh,mIPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,S701,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
Z631,Problems in relationship with parents and in-laws,mIPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,Z631,"30pre/60post,days","",Aslt_algo_2,"",2,ICD-10
Z630,Problems in relationship with spouse or partner,mIPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected mIPV (susp. mIPV),mIPV,Z630,"30pre/60post,days","",Aslt_algo_2,2,2,ICD-10
F340,Cyclothymia,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F340,diagnostic,"","","",2,ICD-10
F32,Depressive episode,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F32,diagnostic,"","","",2,ICD-10
F329,"Depressive episode, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F329,diagnostic,"","","",2,ICD-10
F341,Dysthymia,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F341,diagnostic,"","","",2,ICD-10
F320,Mild depressive episode,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F320,diagnostic,"","","",2,ICD-10
F321,Moderate depressive episode,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F321,diagnostic,"","","",2,ICD-10
F063,Organic mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F063,diagnostic,"","","",2,ICD-10
F328,Other depressive episodes,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F328,diagnostic,"","","",2,ICD-10
F38,Other mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F38,diagnostic,"","","",2,ICD-10
F348,Other persistent mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F348,diagnostic,"","","",2,ICD-10
F338,Other recurrent depressive disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F338,diagnostic,"","","",2,ICD-10
F381,Other recurrent mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F381,diagnostic,"","","",2,ICD-10
F380,Other single mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F380,diagnostic,"","","",2,ICD-10
F388,Other specified mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F388,diagnostic,"","","",2,ICD-10
F349,"Persistent mood [affective] disorder, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F349,diagnostic,"","","",2,ICD-10
F34,Persistent mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F34,diagnostic,"","","",2,ICD-10
F33,Recurrent depressive disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F33,diagnostic,"","","",2,ICD-10
F330,"Recurrent depressive disorder, current episode mild",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F330,diagnostic,"","","",2,ICD-10
F331,"Recurrent depressive disorder, current episode moderate",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F331,diagnostic,"","","",2,ICD-10
F333,"Recurrent depressive disorder, current episode severe with psychotic symptoms",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F333,diagnostic,"","","",2,ICD-10
F332,"Recurrent depressive disorder, current episode severe without psychotic symptoms",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F332,diagnostic,"","","",2,ICD-10
F334,"Recurrent depressive disorder, currently in remission",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F334,diagnostic,"","","",2,ICD-10
F339,"Recurrent depressive disorder, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F339,diagnostic,"","","",2,ICD-10
F323,Severe depressive episode with psychotic symptoms,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F323,diagnostic,"","","",2,ICD-10
F322,Severe depressive episode without psychotic symptoms,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F322,diagnostic,"","","",2,ICD-10
F39,Unspecified mood [affective] disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,F39,diagnostic,"","","",2,ICD-10
F53,"Mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,F53,"","","","",2,ICD-10
F530,"Mild mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,F530,"","","","",2,ICD-10
F538,"Other mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,F538,"","","","",2,ICD-10
F539,"Puerperal mental disorder, unspecified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,F539,"","","","",2,ICD-10
F531,"Severe mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,F531,"","","","",2,ICD-10
R630,Anorexia,mMHP11,Anorexia nervosa,Anorexia nervosa,Eating disorders,mMHPs,R630,"","","","",2,ICD-10
F500,Anorexia nervosa,mMHP11,Anorexia nervosa,Anorexia nervosa,Eating disorders,mMHPs,F500,"","","","",2,ICD-10
F501,Atypical anorexia nervosa,mMHP11,Anorexia nervosa,Anorexia nervosa,Eating disorders,mMHPs,F501,"","","","",2,ICD-10
F503,Atypical bulimia nervosa,mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,F503,"","","","",2,ICD-10
F502,Bulimia nervosa,mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,F502,"","","","",2,ICD-10
F503,Atypical bulimia nervosa,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,F503,"","","","",2,ICD-10
F509,"Eating disorder, unspecified",mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,F509,"","","","",2,ICD-10
F50,Eating disorders,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,F50,"","","","",2,ICD-10
F982,Feeding disorder of infancy and childhood,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,F982,"","","","",2,ICD-10
F508,Other eating disorders,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,F508,"","","","",2,ICD-10
F504,Overeating associated with other psychological disturbances,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,F504,"","","","",2,ICD-10
F983,Pica of infancy and childhood,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,F983,"","","","",2,ICD-10
F505,Vomiting associated with other psychological disturbances,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,F505,"","","","",2,ICD-10
F803,Acquired aphasia with epilepsy [Landau-Kleffner],AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F803,"","","","",2,ICD-10
F949,"Childhood disorder of social functioning, unspecified",AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F949,"","","","",2,ICD-10
F819,"Developmental disorder of scholastic skills, unspecified",AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F819,"","","","",2,ICD-10
F809,"Developmental disorder of speech and language, unspecified",AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F809,"","","","",2,ICD-10
F94,Disorders of social functioning with onset specific to childhood and adolescence,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F94,"","","","",2,ICD-10
Q90,Down syndrome,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,Q90,"","","","",2,ICD-10
F801,Expressive language disorder,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F801,"","","","",2,ICD-10
F067,Mild cognitive disorder,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F067,"","","","",2,ICD-10
F70,Mild mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F70,"","","","",2,ICD-10
F700,Mild mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F700,"","","","",2,ICD-10
F701,Mild mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F701,"","","","",2,ICD-10
F708,Mild mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F708,"","","","",2,ICD-10
F709,Mild mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F709,"","","","",2,ICD-10
F813,Mixed disorder of scholastic skills,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F813,"","","","",2,ICD-10
F83,Mixed specific developmental disorders,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F83,"","","","",2,ICD-10
F71,Moderate mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F71,"","","","",2,ICD-10
F710,Moderate mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F710,"","","","",2,ICD-10
F711,Moderate mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F711,"","","","",2,ICD-10
F718,Moderate mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F718,"","","","",2,ICD-10
F719,Moderate mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F719,"","","","",2,ICD-10
F948,Other childhood disorders of social functioning,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F948,"","","","",2,ICD-10
F818,Other developmental disorders of scholastic skills,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F818,"","","","",2,ICD-10
F808,Other developmental disorders of speech and language,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F808,"","","","",2,ICD-10
F78,Other mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F78,"","","","",2,ICD-10
F780,Other mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F780,"","","","",2,ICD-10
F781,Other mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F781,"","","","",2,ICD-10
F788,Other mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F788,"","","","",2,ICD-10
F789,Other mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F789,"","","","",2,ICD-10
F84,Pervasive developmental disorders,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F84,"","","","",2,ICD-10
F73,Profound mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F73,"","","","",2,ICD-10
F730,Profound mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F730,"","","","",2,ICD-10
F731,Profound mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F731,"","","","",2,ICD-10
F738,Profound mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F738,"","","","",2,ICD-10
F739,Profound mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F739,"","","","",2,ICD-10
F802,Receptive language disorder,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F802,"","","","",2,ICD-10
F72,Severe mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F72,"","","","",2,ICD-10
F720,Severe mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F720,"","","","",2,ICD-10
F721,Severe mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F721,"","","","",2,ICD-10
F728,Severe mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F728,"","","","",2,ICD-10
F729,Severe mental retardation,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F729,"","","","",2,ICD-10
Z134,Special screening examination for certain developmental disorders in childhood,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,Z134,"","","","",2,ICD-10
F82,Specific developmental disorder of motor function,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F82,"","","","",2,ICD-10
F81,Specific developmental disorders of scholastic skills,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F81,"","","","",2,ICD-10
F80,Specific developmental disorders of speech and language,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F80,"","","","",2,ICD-10
F812,Specific disorder of arithmetical skills,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,F812,"","","","",2,ICD-10
