medcode,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,readcode_gemscript,Severity,cut_off,scale,Reference_std,individual,system
T407,Poisoning: Cannabis (derivatives),MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","","",2,ICD-10
T405,Poisoning: Cocaine,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","","",2,ICD-10
T401,Poisoning: Heroin,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","","",2,ICD-10
T408,Poisoning: Lysergide [LSD],MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","","",2,ICD-10
T403,Poisoning: Methadone,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","","",2,ICD-10
T400,Poisoning: Opium,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","","",2,ICD-10
T406,Poisoning: Other and unspecified narcotics,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","","",2,ICD-10
T409,Poisoning: Other and unspecified psychodysleptics [hallucinogens],MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","","",2,ICD-10
T402,Poisoning: Other opioids,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","",2,2,ICD-10
T436,Poisoning: Psychostimulants with abuse potential,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","",2,2,ICD-10
E8500,"",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","","",2,ICD-9
E9350,"",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,"",Severe,"","","",2,ICD-9
1588,Misuse of drugs NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
8490,Drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
3635,Nondependent cannabis abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
93412,Substance misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
21670,Health ed.- drugs of addiction,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
78442,H/O cannabis misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
3565,Suspected drug abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
6988,[V]Drug use,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
7747,Nondependent abuse of drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
21662,[X]Drug addiction - cannabis,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
22675,H/O: recreational drug use,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
34115,Lifestyle advice regarding drug misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
9151,Drugs of abuse screening,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,if_linked_to_referral,1,"",2,read
59961,Drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
30094,Advice on drugs of addiction,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
30251,Intravenous drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
19478,Drug induced parkinsonism,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
85956,History of substance misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
10860,Nondependent cocaine abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
97025,Drug misuse behaviour,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
97028,Illicit drug use,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
25925,Prolonged high dose use of cannabis,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
6107,Suspected abuse soft drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
19351,Advice to stop taking a drug,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
5203,Glue sniffing dependence,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
26831,Nondependent opioid abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
90879,Christo inventory for substance-misuse services score,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
32709,Previously injecting drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
25175,Misuse of prescription only drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
102572,Substance misuse assessment,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
10658,HoNOS item 3 - alcohol/drug problem,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,if_linked_to_referral,1,"",2,read
97148,Does not misuse drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
98434,High risk drug monitoring annual review,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
21096,[V]Personal history of psychoactive substance abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
22481,Nondependent amphetamine or other psychostimulant abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
8608,Analgesic abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
38029,Misuses drugs orally,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
22530,Initial substance misuse assessment,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
26096,Smokes drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
25757,[X]Drug addiction- sedative / hypnotics,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
85834,H/O benzodiazepine misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
58145,Follow up substance misuse assessment,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
49618,Current drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
10045,[X]Drug addiction-other stimul,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
30711,[V]Personal history of drug abuse by injection,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
21623,Drug addict notific admin,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
16161,Nondependent other drug abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
22730,Steroid abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
54165,Drug monitoring up to date,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
81441,H/O ecstasy misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
87502,H/O weekly cannabis misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
83564,H/O infrequent cannabis misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
37983,Drug abuse screening test,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,if_linked_to_referral,1,"",2,read
33917,Drugs of abuse urine screening,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,if_linked_to_referral,1,"",2,read
84215,H/O solvent misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
25526,Nondependent cannabis abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
97578,Misuses drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
58560,Severity of opiate dependence questionnaire,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,if_linked_to_referral,1,"",2,read
25448,"Nondependent cannabis abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
35286,Substance misuse decreased,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
63505,Unmet drug need identified,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
5610,Nondependent hallucinogen abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
42140,"Nondependent cannabis abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
96049,Substance misuse structured counselling,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
16071,LSD reaction,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
18285,Tranquilliser abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
38212,Drugs of abuse urine screening test,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,if_linked_to_referral,1,"",2,read
36398,[X]Intent self poison/exposure to psychotropic drug,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
68327,Abstinent from drug misuse on maintenance replacement,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
35879,[X]Int self poison/exposure to other/unspec drug/medicament,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
53008,Nondependent mixed drug abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
14420,Urine cocaine,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
35404,Reduced drugs misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
87002,H/O infrequent cocaine misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
31921,[D]Excessive urine level of drug,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
94554,Abstinent from substance misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
44966,Episodic use of drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
39983,"Nondependent cannabis abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
38072,"Glue sniffing dependence, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
62950,[X]Int self poison/exposure to oth/unsp drug/medicam home,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
47836,Nondependent amphetamine or psychostimulant abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
39058,"Nondependent amphetamine/psychostimulant abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
46732,Stimulant abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
33774,"Glue sniffing dependence, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
64316,Nondependent other drug abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
14414,Amphetamine in urine,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
89698,Previous history of ecstasy misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
57919,Acute drug-induced renal failure,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
60180,Nondependent hypnotic or anxiolytic abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
47784,[X]Drug addiction - hallucinogen,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
26481,Drug-induced paranoia or hallucinatory state NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
59184,Glue sniffing dependence NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
85953,Does not use heroin on top of substitution therapy,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
23154,Urine amphetamine,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
37900,DAST - Drug abuse screening test,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,if_linked_to_referral,1,"",2,read
59533,Intramuscular drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
96198,H/O hallucinogen misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
64338,Nondependent cocaine abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
32751,Psychostimulant abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
97648,Occasional drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
33838,Nondependent mixed drug abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
100477,Misused drugs in past,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
46962,Nondependent antidepressant type drug abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
97245,Drug-related offending behaviour,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
89145,H/O infrequent heroin misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
63076,"Nondependent other drug abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
97071,Possession of drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
34441,Carer of a person with substance misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
94693,Abstinent from drug misuse when receiving blocking therapy,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
42257,Intranasal drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
32931,"Nondependent cocaine abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
54836,[X]Unspec psychotrop drug caus adverse effect in therap use,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
55577,[D]Finding of opiate drug in blood,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
65707,"[X]Psychotrop drugs caus advers effects in therap use, NEC",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
25229,"Nondependent amphetamine or psychostimulant abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
56337,"Nondependent mixed drug abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
40867,Withdrawal symptoms from therapeutic use of drugs in newborn,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
32354,[D]Excessive blood level of drug,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
53071,Nondependent cannabis abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
92993,H/O infrequent benzodiazepine misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
39051,Sedative abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
40536,"Nondependent opioid abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
88844,H/O infrequent crack cocaine misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
64983,"Nondependent other drug abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
90442,H/O infrequent ecstasy misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
88781,H/O infrequent amphetamine misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
48649,Hallucinogen poisoning,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
43901,"Nondependent cocaine abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
71060,"Nondependent hallucinogen abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
110044,H/O novel psychoactive substance misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
52953,"Nondependent mixed drug abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
66243,"Nondependent hypnotic or anxiolytic abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
64382,"Nondependent opioid abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
48131,Nondependent hallucinogen abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
69508,Nondependent opioid abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
46698,Urine methylamphetamine level,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
93263,H/O barbiturate misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
52841,"Nondependent amphetamine/psychostimulant abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
59631,Addiction severity index,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,if_linked_to_referral,1,"",2,read
38125,Subcutaneous drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
50877,"[X]Poison/exposure, ?intent, to other/unspec drug/medicament",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
73294,Abstinent from drug misuse in normal environment,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
99798,H/O anti-depressant misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
58934,Nondependent cocaine abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
46896,"Nondependent cocaine abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
54800,"Nondependent other drug abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
54559,[D]Findings of drugs & oth subs not norm found in blood,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
62634,"[X]Poisoning/exposure, ? intent, to narcotic drug",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
51321,Adverse reaction to other muscle drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
91029,H/O infrequent opiate misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
94394,Nondependent hypnotic or anxiolytic abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
62887,"Nondependent mixed drug abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
109149,Novel psychoactive substance misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
105999,Smokes drugs in cigarette form,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
103844,Sniffs drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
43176,Nondependent amphetamine/psychostimulant abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
58731,"Nondependent opioid abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
109137,Drug misuser in household,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
52846,Nondependent other drug abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
73140,Psychostimulant poisoning,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
107721,Urine opiate positive,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
106999,Frequency of drug misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,if_linked_to_referral,1,"",2,read
106290,Declined consent for notification of drug misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
108288,In-house substance misuse treatment,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
62314,"Injury ?accidental, poisoning by other spec drug/medicament",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
67462,Nondependent hallucinogen abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
68396,Nondependent hypnotic or anxiolytic abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
95954,"Nondependent hypnotic or anxiolytic abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
65942,"Nondependent hypnotic or anxiolytic abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
66404,Maudsley addiction profile,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,if_linked_to_referral,1,"",2,read
102044,[D]Finding of psychotropic drug in blood,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
57472,[X]Accident poison/exposure to psychotropic drug at home,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
97375,"Glue sniffing dependence, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
99429,H/O weekly solvent misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
95956,"Nondependent hallucinogen abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
52842,Nondependent mixed drug abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
103083,Substance misuse assessment declined,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
101394,Time since stopped drug misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,"","","",2,read
60243,SODQ - Severity of opiate dependence questionnaire,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,"",Moderate,if_linked_to_referral,1,"",2,read
