code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
28773	[V]Sheltered housing	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
70848	Living in temporary housing	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment			2	read	3
34794	Living in sheltered accomodatn	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
32774	Homeless family	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment			2	read	3
11907	Evicted forcibly from house	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
31661	[V]Lack of housing	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
40048	Housing problems - eviction	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
38675	Awaiting housing NOS	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
107393	Under care of homeless advocacy service	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
96605	Homeless - enhanced service completed	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
67187	Sleeping in night shelter	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
35040	Discharge to sheltered housing	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
104962	Length of time homeless	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
29964	[X]Prolongd stay in wtless environmn occurrn street/highway	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				read	3
Z590	Homelessness	Homelessness	Homelessness	Socioeconomic circumstances	Adverse family environment				ICD-10	3
2295	Housing problems	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
7201	Housing unsatifactory	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
26719	Housing NOS	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
4436	Inadequate housing	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
31204	Letter written to housing	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
19610	"Independent housing, lives alone"	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
9060	Housing - awaiting action	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
36923	Housing report requested	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
29358	Inappropriate housing	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
21512	[V]Inadequate housing	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
31875	Housing report sent	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
30856	Referral to housing department	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
9535	Housing assessment	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
41099	Awaiting housing/re-housing	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
10829	Housing problem solved	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
14699	Poor housing	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
29754	"[V]Housing, household and economic circumstances"	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
17302	Housing benefit	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
20767	Housing very unsatisfactory	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
31442	Rehoused	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
48064	Inadequate housing NOS	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
25696	Damp housing	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
30965	Overcrowded in house	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
23459	Lack of heat in house	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
31905	[V]Lack of heating	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
51495	Living in bedsitter	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
52386	Housing lack NOS	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
63106	Housing report paid	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
44540	Lack of space in house	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
41131	On housing list	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
103450	Housing assessment completed	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
31593	Awaiting housing improvement	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
54539	House liable to vandalism	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment			2	read	3
52779	[V]Other problems related/housing and economic circumstances	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
105362	Housing unsatisfactory	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
73121	On urgent housing list	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
88290	[X]Other problems related to housing & econom circumstances	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
54735	Slum housing	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
Z59	Problems related to housing and economic circumstances	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				ICD-10	3
Z591	Inadequate housing	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				ICD-10	3
Z598	Other problems related to housing and economic circumstances	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				ICD-10	3
Z599	"Problem related to housing and economic circumstances, unspecified"	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				ICD-10	3
6618	[V]Problems related to housing and economic circumstances	Housing problems incl. refugees	Housing problems	Socioeconomic circumstances	Adverse family environment				read	3
1349	Marital problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
6104	Relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
723	Marital stress	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
3551	Marital discord	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
333	Marital conflict	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment			2	read	2
9730	Paternity dispute	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment			2	read	3
4565	Marital counselling	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	3
9551	[V]Marital problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	3
3111	Girlfriend relationship problem	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
2830	Parental marital problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment			2	read	3
19971	Parent/child conflict	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	3
4177	Parent relationship problem	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment			2	read	3
25699	Relationship counselling	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment			2	read	2
21433	Husband committed adultery	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment			2	read	2
28985	Referral to marriage guidance counsellor	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
25555	Seen by forensic psychiatrist	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
25272	[V]Other parent-child problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment			2	read	3
29544	Marital trouble	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
20428	[V]Parent - child conflict	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment			2	read	3
20536	Affair ended	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment			2	read	2
15313	Maladjustment to married life	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment			2	read	2
34771	Extra-marital problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
39651	Spouse committed adultery	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
97320	Seen by forensic psychiatrist	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
29543	Marital reconciliation	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
21537	Forensic examination	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
32625	Under care of forensic psychiatrist	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
42400	Wife committed adultery	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
72941	Forensic psychiatry	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
16802	[V]Problems with aged parents	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	3
42383	Stepparent relationship problem	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	3
27434	Lover taken	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
30950	Row with wife	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
107688	Seen by forensic psychologist	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
25554	Discharge by forensic psychiatrist	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
56178	Mistress taken	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
94758	Discharge from forensic psychiatry service	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
94555	Discharge by marriage guidance counsellor	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
66821	[V]Problems in relationship with parents and in-laws	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	3
57037	Forensic examination NOS	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
99586	Wardrobe mistress	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				read	2
Z630	Problems in relationship with spouse or partner	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment			2	ICD-10	2
Z631	Problems in relationship with parents and in-laws	Parental conflict/relationship problems	Parental conflict/relationship problems	Parental conflict/relationship problems	Adverse family environment				ICD-10	2
46969	Unable to tidy house	Parental incapacity increased concerns	Parental incapacity increased concerns	Parental problems with daily living/Limited capacity to work	Adverse family environment				read	2
51765	Does not tidy house	Parental incapacity increased concerns	Parental incapacity increased concerns	Parental problems with daily living/Limited capacity to work	Adverse family environment				read	2
35280	Difficulty tidying house	Parental incapacity increased concerns	Parental incapacity increased concerns	Parental problems with daily living/Limited capacity to work	Adverse family environment				read	2
56116	Does not dispose of household rubbish	Parental incapacity increased concerns	Parental incapacity increased concerns	Parental problems with daily living/Limited capacity to work	Adverse family environment				read	2
93671	Subj cert auth issued Adults with Incapacity (Scot) Act 2000	Parental incapacity increased concerns	Parental incapacity increased concerns	Parental problems with daily living/Limited capacity to work	Adverse family environment				read	3
3077	Unfit for work	Parental incapacity increased concerns	Parental incapacity increased concerns	Parental problems with daily living/Limited capacity to work	Adverse family environment				read	3
66025	Incapacity (Scotland) Act 2000 certificate issued	Parental incapacity increased concerns	Parental incapacity increased concerns	Parental problems with daily living/Limited capacity to work	Adverse family environment				read	3
66016	Incapacity (Scotland) Act 2000 certificate	Parental incapacity increased concerns	Parental incapacity increased concerns	Parental problems with daily living/Limited capacity to work	Adverse family environment				read	3
102304	Capable of work on work capability assessment criteria	Parental incapacity increased concerns	Parental incapacity increased concerns	Parental problems with daily living/Limited capacity to work	Adverse family environment				read	3
9063	[V]Issue of incapacity certificate	Parental incapacity increased concerns	Parental incapacity increased concerns	Parental problems with daily living/Limited capacity to work	Adverse family environment				read	3
30261	Life crisis NOS	Parental life crisis	Parental life crisis	Parental life crisis	Adverse family environment				read	2
8758	Life crisis	Parental life crisis	Parental life crisis	Parental life crisis	Adverse family environment				read	2
32668	[V]Personal history of psychological trauma	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				read	1
28055	[V]Problems related to negative life events in childhood	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				read	1
35845	[V]Other problems related to upbringing	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				read	1
33487	[V]Personal frightening experience in childhood	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				read	1
43609	[V]Events resulting in loss of self-esteem in childhood	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				read	1
65837	[V]Other negative life events in childhood	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				read	1
64330	[V]Other specified problems related to upbringing	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				read	1
94281	[X]Other negative life events in childhood	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				read	1
107227	"[X]Negative life event in childhood, unspecified"	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				read	1
109444	[X]Other specified problems related to upbringing	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				read	1
Z61	Problems related to negative life events in childhood	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z610	Loss of love relationship in childhood	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z612	Altered pattern of family relationships in childhood	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z613	Events resulting in loss of self-esteem in childhood	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z617	Personal frightening experience in childhood	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z618	Other negative life events in childhood	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z619	"Negative life event in childhood, unspecified"	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z62	Other problems related to upbringing	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z628	Other specified problems related to upbringing	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z62898	Otherspecifiedproblemsrelatedtoupbringing	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z629	"Problem related to upbringing, unspecified"	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z637	Other stressful life events affecting family and household	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	3
Z914	"Personal history of psychological trauma, not elsewhere classified"	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	1
Z916	Personal history of other physical trauma	Problems related to negative childhood events	Problems related to negative childhood events	Family is cause for concern	Adverse family environment				ICD-10	3
30261	Life crisis NOS	Problems related to negative childhood events	Problems related to negative childhood events	Problems related to negative childhood events	Adverse family environment				read	1
8758	Life crisis	Problems related to negative childhood events	Problems related to negative childhood events	Problems related to negative childhood events	Adverse family environment				read	1
11228	Social isolation	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment			2	read	2
21146	[V]Problems related to certain psychosocial circumstances	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	3
24422	[V]Problems related to social environment	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment			2	read	3
29650	Poor social circumstances	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment			2	read	3
30218	Advice relating to social and personal circumstances	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	1
68496	[V]Other psychosocial circumstances	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment			2	read	3
33380	Bonding problems	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	1
32370	Observations relating to complex and social behaviours	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	2
54380	[V]Social exclusion and rejection	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	2
44190	Social outcast	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	3
73644	[X]Other problems related to social environment	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	3
94753	[X]Problem related to unspecif psychosocial circumstances	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	3
54674	[X]Other problems related to physical environment	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	3
102784	[X]Other specif problems rel to psychosocial circumstances	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	3
T75	Effects of other external causes	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				ICD-10	3
Z60	Problems related to social environment	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				ICD-10	3
Z604	Social exclusion and rejection	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				ICD-10	3
Z608	Other problems related to social environment	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				ICD-10	3
Z64	Problems related to certain psychosocial circumstances	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				ICD-10	3
Z65	Problems related to other psychosocial circumstances	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				ICD-10	3
Z658	Other specified problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				ICD-10	3
Z659	Problem related to unspecified psychosocial circumstances	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				ICD-10	3
40024	Environmental risk assessment done	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	3
2273	[V]Problems related to physical environment	Problems related to psychosocial circumstances	Problems related to psychosocial circumstances	Family is cause for concern	Adverse family environment				read	3
1046	Dehydration NEC	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
14950	Effects of hunger NOS	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
27285	Deprivation of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
15809	Poverty	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
20290	"Deprivation of food, unspecified"	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
25070	Effects of hunger	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
17707	[X]Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
41419	[V]Low income	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment			2	read	3
29393	Early admission to school for social reasons	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
57880	[X]Lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
107863	[V]Extreme poverty	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
23954	[V]Poverty NOS	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
T73	Effects of other deprivation	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
T731	Effects of thirst	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
T732	Exhaustion due to exposure	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
T733	Exhaustion due to excessive exertion	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
T738	Other effects of deprivation	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
T739	"Effect of deprivation, unspecified"	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X53	Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X530	Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X531	Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X532	Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X533	Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X534	Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X535	Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X536	Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X537	Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X538	Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X539	Lack of food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X54	Lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X540	Lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X541	Lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X542	Lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X543	Lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X544	Lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X545	Lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X546	Lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X547	Lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
X548	Lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
