code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
Y054	Sexual assault by bodily force	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Street and highway			ICD-10	1
Y055	Sexual assault by bodily force	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Trade and service area			ICD-10	1
Y056	Sexual assault by bodily force	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Industrial and construction area			ICD-10	1
Y057	Sexual assault by bodily force	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Farm			ICD-10	1
Y082	Assault by other specified means	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	"School, other institution and public administrative area"			ICD-10	1
Y083	Assault by other specified means	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Sports and athletics area			ICD-10	1
Y085	Assault by other specified means	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Trade and service area			ICD-10	1
Y086	Assault by other specified means	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Industrial and construction area			ICD-10	1
Y087	Assault by other specified means	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Farm			ICD-10	1
Y092	Assault by unspecified means	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	"School, other institution and public administrative area"			ICD-10	1
Y093	Assault by unspecified means	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Sports and athletics area			ICD-10	1
Y095	Assault by unspecified means	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Trade and service area			ICD-10	1
Y096	Assault by unspecified means	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Industrial and construction area			ICD-10	1
Y097	Assault by unspecified means	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Farm			ICD-10	1
96493	[X]Assault by rifl shotgun+larger firearm disch occ at home	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Home		1	read	1
99124	"[X]Assault by handgun discharge, occurrence at home"	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Home		1	read	1
53386	"[X]Handgun discharge, occurrence at home"	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Home			read	1
66326	[X]Assault by oth+unspecif firearm discharge occurrn home	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Home		1	read	1
105543	"[X]Assault by gases and vapours, occurrence at home"	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Home			read	1
109859	[X]Assault by steam hot vapours+hot objects occurrn at home	Assault NOS (CM)	Assault NOS (CM)	Assault	Child maltreatment	Home			read	1
6628	Child at risk	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	3
11572	History of domestic violence	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
8905	Clinical conference	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
3043	Child on 'at risk' register	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	3
12684	Victim of domestic violence	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
32823	Vulnerable child	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
19017	Significant event reported	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	3
7278	Child at risk-case conference	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	3
24595	Vulnerable child in family	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	3
93502	History of domestic abuse	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
104309	Review case conference	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
107316	Victim of domestic abuse	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
32863	Significant event reviewed	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
23777	Child abuse NEC	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
51033	Significant event resolved	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
101674	Common assessment framework for children and young people	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
15810	Adult maltreatment syndrome NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
32969	Child on 'at risk' regist NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	3
53123	Significant	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
101657	Conference report	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
105018	Child no longer safeguarding concern	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
25273	Child at risk case conf NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	3
105233	Initial case conference	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
105329	History of being victim of domestic violence	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
23700	Abandoned child	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
110916	At risk of domestic violence	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
111048	Mother victim of domestic violence	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	3
46560	[X]Munchausen's by proxy	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
101862	Common Assessment Framework child yng people form completed	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
101404	Child at risk conf attend <1hr	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	3
107954	CAF for children and young people process completed	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
8174	NA52-Magistrate's care order	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
33009	A/N care: H/O child abuse	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	3
49622	Child affected by Munchausen's by proxy	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
28484	"[X]Other maltreatment syndromes, by spouse or partner"	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
61921	NA52 - care order NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
73014	NA52 - fee paid	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
101407	Child at risk conf attend >1hr	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	3
104936	"[X]Maltreatment, by spouse or partner"	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
104126	NA52 care order completed	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	read	1
110111	Generic Risk Indicators (Nat Risk Frwk Assess Child Yng Ppl)	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	read	1
Z638	Other specified problems related to primary support group	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	ICD-10	1
Y079	By unspecified person	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	ICD-10	1
Y349	"Unspecified event, undetermined intent"	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			2	ICD-10	1
T74	Maltreatment syndromes	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	ICD-10	1
T749	"Maltreatment syndrome, unspecified"	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	ICD-10	1
Y07	Other maltreatment	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	ICD-10	1
Y070	By spouse or partner	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	ICD-10	1
Y071	By parent	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	ICD-10	1
Y072	By acquaintance or friend	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	ICD-10	1
Y073	By official authorities	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	ICD-10	1
Y078	By other specified persons	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	ICD-10	1
Z62819	Personalhistoryofunspecifiedabuseinchildhood	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	ICD-10	1
Z918	"Personal history of other specified risk-factors, not elsewhere classified"	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	ICD-10	1
T748	Other maltreatment syndromes	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment NOS	Child maltreatment			1	ICD-10	1
7215	Child on protection register	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
2806	Multidisciplinary case conference	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
9529	Child protection procedure	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
7325	Child removed from protection register	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
9530	Child protection procedure	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
94516	Child protection plan	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
85093	Child is cause for concern	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	3
95907	Subject to child protection plan	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
84157	On child protection register	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
64183	Child protection plan	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
105271	Child is cause for safeguarding concern	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
11965	Family member on protection register	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	1
24892	Child protection investigation	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
103571	Subject of multi-agency risk assessment conference	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
96043	No longer subject to child protection plan	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
24893	Removed - child abuse register	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	1
93504	Family is cause for concern	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	3
106303	Adult safeguarding concern	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	3
97175	Family member subject of child protection plan	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
106551	Has child subject of child protection plan	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
11956	Police request to attend	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	1
38935	Multi-professional risk assessment done	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	1
104272	Child protection observation	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
99861	Under multi-agency care	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	1
30737	Family member removed from protection register	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	3
102319	Referral to safeguarding children team	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
46194	Security/protective services	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	1
97277	Family member no longer subject of child protection plan	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
42936	Surveillance for child protection	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
14812	Place of safety court order	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
93646	Family member on child protection register	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	3
108296	Child protection core group meeting	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
102759	Referral to safeguarding adults team	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
104786	Child protection category emotional	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
108994	Unborn child is cause for safeguarding concern	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	3
104301	Unborn child subject to child protection plan	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
103927	Child no longer cause for concern	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	3
111519	Multi-agency case management review	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	1
108341	Child protection medical examination	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
33172	Other protective service NOS	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
103799	Safeguarding children young peple toolkit for gen prac 2009	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	3
98455	Subject of multi-agency public protection arrangements	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
105005	Child protection category physical	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
58659	Other protective services	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
104904	Child protection category	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
38494	Court of protect cert NOS	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
111168	Child protection conference report submitted	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	1
110925	Family member no longer on child protection register	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	1
20720	Protective services	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
109976	Safeguarding adults protection plan completed	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	3
52527	Protective supervisors NOS	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
68948	Supervisors-protective service	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	1
62870	Immediate protection of child	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	3
60980	Multi-professional risk assessment default	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	1
100176	Intra-agency protection plan	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
105174	Family no longer cause for concern	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment				read	3
56699	Patient protection monitoring	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
110365	Referral to multi-agency risk assessment conference	Child protection/safeguarding	Child protection/safeguarding	Child maltreatment NOS	Child maltreatment			1	read	1
26686	Neonatal Abstinence Syndrome	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
30652	O/E - signs of drug withdrawal	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
23945	Fetal alcohol syndrome	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
30311	Neonat withdrawal symptom from mat use of drug of addiction	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
8870	Maternal drug abuse	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
26685	Fetus/neonate affected by other maternal opiates in lab/del	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
22992	Alcoholic offspring	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
53387	H/O: neonatal abstinence syndrome	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
66019	Suspect fetal damage from maternal alcohol	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
64430	Fetus/neonate affected-plac./breast transfer addictive drug	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
66699	Fetus and newborn affected by maternal use of alcohol	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
97916	Fetal alcohol syndrome	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
56697	Fetus and newborn afect by mat use of nutritional chem subs	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	3
100578	Fetus with drug damage with antenatal problem	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
92087	Drugdependenceinpregnancychildbirth	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
P043	Fetus and newborn affected by maternal use of alcohol	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				ICD-10	1
Q860	Fetal alcohol syndrome (dysmorphic)	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	1
O355	Maternal care for (suspected) damage to fetus by drugs	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				ICD-10	3
P044	Fetus and newborn affected by maternal use of drugs of addiction	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	3
P961	Neonatal withdrawal symptoms from maternal use of drugs of addiction	NAS/FASD	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	3
8106	[V] Bullying of child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	2
10074	History of emotional abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	1
52024	At risk of emotional/psychological abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
48546	Victim of emotional abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	1
93410	Victim of bullying when not in school	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
40785	Emotional abuse of child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	3
27405	Emotional maltreatment of child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	3
16643	Emotional deprivation of child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	3
37981	Verbal abuse counselling	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	1
50083	H/O: psychological trauma	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
41027	At risk of discriminatory abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
58614	Racial abuse counselling	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
61002	Alleged perpetrator of emotional abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	2
55533	[V]Inappropriat parental press+oth abn qualities/upbringing	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
60155	[V]FH of mental abuse to sibling by family member	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
65893	[V]Family history of mental abuse to sibling	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
111290	At risk of psychological abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
111500	Victim of psychological abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	1
111290	At risk of psychological abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
111500	Victim of psychological abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	1
69792	[V]Sexual discrimination	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	1
111446	HO domestic emotional abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	1
40161	[V]Hostility towards and scapegoating of child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	read	3
111446	History of domestic emotional abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
111256	[X]Inapprop parental pressure & oth abnorm quals upbringing	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				read	1
T743	Psychological abuse	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	ICD-10	1
Z605	Target of perceived adverse discrimination and persecution	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	ICD-10	1
Z623	Hostility towards and scapegoating of child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	ICD-10	3
Z626	Inappropriate parental pressure and other abnormal qualities of upbringing	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment				ICD-10	1
Z62811	Personalhistoryofpsychologicalabuseinchildhood	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Emotional/psychological abuse	Child maltreatment			1	ICD-10	1
48536	Abandoned baby care	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
50085	Malnutrition in child maltreatment syndrome	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
31434	[X]Neglect and abandonment	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
32757	At risk of neglect by others	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
32578	[V]No able carer in household	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
104377	Child protection category neglect	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
8031	Neglect affecting child NEC	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
9749	[V]Child neglect	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
3192	Exhaustion due to exposure	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
105305	Discussion about hygiene	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
27306	Deprived childhood	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
25192	Neglect or abandonment	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
28520	[V]Emotional neglect of child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
16456	Assault by criminal neglect	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
106936	DNA child and adolescent mental health service appointment	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
43397	Found wandering the streets	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
52044	A/N care: poor A/N attender	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	3
45265	[V]Insufficient social insurance and welfare support	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
37113	"[X]Neglect and abandonment, by spouse or partner"	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
